input	output	language
Abaserikale abaddugavu abasukka mu 185,000 balwana era 37,000 baafa .	Abaserikale_O abaddugavu_O abasukka_O mu_O 185,000_O balwana_O era_O 37,000_O baafa_O ._O	lug
Mu bbaluwa emu , omuserikale omuddugavu eyali agenda mu bukiika ddyo yawandiikira mukyala we nti , " wadde ng 'embeera y 'eggwanga kati mbi naye nneesunga olunaku olulungi lwe ndifuna omukisa okukulaba ng 'onyumirwa eddembe lyo mu bujjuvu .	Mu_O bbaluwa_O emu_O ,_O omuserikale_O omuddugavu_O eyali_O agenda_O mu_O bukiika_B-LOC ddyo_I-LOC yawandiikira_O mukyala_O we_O nti_O ,_O "_O wadde_O ng_O 'embeera_O y_O 'eggwanga_O kati_O mbi_O naye_O nneesunga_O olunaku_O olulungi_O lwe_O ndifuna_O omukisa_O okukulaba_O ng_O 'onyumirwa_O eddembe_O lyo_O mu_O bujjuvu_O ._O	lug
" Njagala okugamba nti nedda bw 'oba okyali mu buddu bw 'oba ng 'okyali mu buddu , tekijja kutwala bbanga ddene nga tumaze okusaanyaawo enteekateeka eno ekujooga kubanga mu bbanga lya myezi esatu ojja kufuna eddembe lyo .	"_O Njagala_O okugamba_O nti_O nedda_O bw_O 'oba_O okyali_O mu_O buddu_O bw_O 'oba_O ng_O 'okyali_O mu_O buddu_O ,_O tekijja_O kutwala_O bbanga_O ddene_O nga_O tumaze_O okusaanyaawo_O enteekateeka_O eno_O ekujooga_O kubanga_O mu_O bbanga_O lya_O myezi_O esatu_O ojja_O kufuna_O eddembe_O lyo_O ._O	lug
Ekitiibwa ky 'abantu ab 'ebika eby 'enjawulo nga kati beegasse wamu n 'emitima gy 'empologoma okulwanyisa ekikolimo ekyatwawula nze naawe . "	Ekitiibwa_O ky_O 'abantu_O ab_O 'ebika_O eby_O 'enjawulo_O nga_O kati_O beegasse_O wamu_O n_O 'emitima_O gy_O 'empologoma_O okulwanyisa_O ekikolimo_O ekyatwawula_O nze_O naawe_O ._O "_O	lug
Mu bbaluwa endala eya Jjanwali 1865 , omukyala omugagga ow' e Washington yawandiikira Lincoln ng' asabira mutabani we , eyali agenda okugobebwa mu magye . "	Mu_O bbaluwa_O endala_O eya_O Jjanwali_O 1865_O ,_O omukyala_O omugagga_O ow'_O e_O Washington_B-LOC yawandiikira_O Lincoln_B-PER ng'_O asabira_O mutabani_O we_O ,_O eyali_O agenda_O okugobebwa_O mu_O magye_B-ORG ._O "_O	lug
James ali mu kkomera olw 'ekikolwa eky 'obusirusiru ekitaalowoozebwako , ng 'ate abo abataakola kintu kyonna ku lw 'ensonga eyo ba ddembe . "	James_B-PER ali_O mu_O kkomera_O olw_O 'ekikolwa_O eky_O 'obusirusiru_O ekitaalowoozebwako_O ,_O ng_O 'ate_O abo_O abataakola_O kintu_O kyonna_O ku_O lw_O 'ensonga_O eyo_O ba_O ddembe_O ._O "_O	lug
Ekiwandiiko kya Lincoln ku bbaluwa kyali kigamba nti : " Singa Koloneeri wammwe awandiika ku lupapula luno nti mwetegefu okwaniriza omusajja ono okudda mu ggye lyammwe , nja kumusonyiwa era mmuweereze . "	Ekiwandiiko_O kya_O Lincoln_B-PER ku_O bbaluwa_O kyali_O kigamba_O nti_O :_O "_O Singa_O Koloneeri_O wammwe_O awandiika_O ku_O lupapula_O luno_O nti_O mwetegefu_O okwaniriza_O omusajja_O ono_O okudda_O mu_O ggye_O lyammwe_O ,_O nja_O kumusonyiwa_O era_O mmuweereze_O ._O "_O	lug
Omusirikale oyo oluvannyuma yasonyiyibwa .	Omusirikale_O oyo_O oluvannyuma_O yasonyiyibwa_O ._O	lug
Wadde nga ebbaluwa ezo zoogera ku bulumi obuva mu kwawukana , ekifaananyi ky 'omusajja omuddugavu eyalina ebitundu eby 'omubiri ebyamenyebwako byogera ku bulumi obuva mu lutalo .	Wadde_O nga_O ebbaluwa_O ezo_O zoogera_O ku_O bulumi_O obuva_O mu_O kwawukana_O ,_O ekifaananyi_O ky_O 'omusajja_O omuddugavu_O eyalina_O ebitundu_O eby_O 'omubiri_O ebyamenyebwako_O byogera_O ku_O bulumi_O obuva_O mu_O lutalo_O ._O	lug
Mu kifaananyi ekyetaagisibwa olw 'okugobwa mu magye , Pvt.	Mu_O kifaananyi_O ekyetaagisibwa_O olw_O 'okugobwa_O mu_O magye_O ,_O Pvt._O	lug
Lewis Martin , ng' amaaso ge gajjudde ebikolobero , yayimirira nga talina ky' ayambadde okulaga omukono gwe n' ekigere kye ebitaaliwo , bye yafiirwa mu lutalo olwali e Petersburg , mu Virginia , mu Jjulaayi 1864 .	Lewis_B-PER Martin_I-PER ,_O ng'_O amaaso_O ge_O gajjudde_O ebikolobero_O ,_O yayimirira_O nga_O talina_O ky'_O ayambadde_O okulaga_O omukono_O gwe_O n'_O ekigere_O kye_O ebitaaliwo_O ,_O bye_O yafiirwa_O mu_O lutalo_O olwali_O e_O Petersburg_B-LOC ,_O mu_O Virginia_B-LOC ,_O mu_O Jjulaayi_O 1864_O ._O	lug
Empapula za Ulysses Grant .	Empapula_O za_O Ulysses_B-PER Grant_I-PER ._O	lug
" ( Ebiwandiiko ebyo ) tebikoma ku kuba bya bigambo bugambo naye era bya muwendo nnyo mu nnimi ezitali zimu .	"_O (_O Ebiwandiiko_O ebyo_O )_O tebikoma_O ku_O kuba_O bya_O bigambo_O bugambo_O naye_O era_O bya_O muwendo_O nnyo_O mu_O nnimi_O ezitali_O zimu_O ._O	lug
Guno gwe mulembe ogusooka ogwa Bannayuganda ab 'omu Amerika abayinza okweyogerako awatali kutya wadde okubonerezebwa , " Simon bwe yagambye .	Guno_O gwe_O mulembe_O ogusooka_O ogwa_O Bannayuganda_O ab_O 'omu_O Amerika_O abayinza_O okweyogerako_O awatali_O kutya_O wadde_O okubonerezebwa_O ,_O "_O Simon_B-PER bwe_O yagambye_O ._O	lug
" Ndowooza waliwo ebintu bingi ebiyinza okutumbula okutegeera kwaffe okw 'ebyobuwangwa by 'olutalo , " bw 'atyo Edward Smith , akulira American Studies ku American University mu Washington bwe yagamba .	"_O Ndowooza_O waliwo_O ebintu_O bingi_O ebiyinza_O okutumbula_O okutegeera_O kwaffe_O okw_O 'ebyobuwangwa_O by_O 'olutalo_O ,_O "_O bw_O 'atyo_O Edward_B-PER Smith_I-PER ,_O akulira_O American_B-ORG Studies_I-ORG ku_O American_B-ORG University_I-ORG mu_O Washington_B-LOC bwe_O yagamba_O ._O	lug
Olutalo wakati w 'obukiika kkono n 'obukiika ddyo lwagenda mu maaso okumala emyaka ena , ne lutwala obulamu bw 'Abamerika akakadde kalamba era n 'okutuusa kati lwakuba amaaso g 'eggwanga .	Olutalo_O wakati_O w_B-LOC 'obukiika_I-LOC kkono_I-LOC n_B-LOC 'obukiika_I-LOC ddyo_I-LOC lwagenda_O mu_O maaso_O okumala_O emyaka_O ena_O ,_O ne_O lutwala_O obulamu_O bw_O 'Abamerika_O akakadde_O kalamba_O era_O n_O 'okutuusa_O kati_O lwakuba_O amaaso_O g_O 'eggwanga_O ._O	lug
Ebyafaayo by 'omu bukiika ddyo byakuumibwa dda .	Ebyafaayo_O by_O 'omu_O bukiika_O ddyo_O byakuumibwa_O dda_O ._O	lug
Baateekebwa ku microfilm emyaka nga 30 egiyise okuyita mu kirabo okuva mu United Daughters of the Confederacy .	Baateekebwa_O ku_O microfilm_O emyaka_O nga_O 30_O egiyise_O okuyita_O mu_O kirabo_O okuva_O mu_O United_B-ORG Daughters_I-ORG of_I-ORG the_I-ORG Confederacy_I-ORG ._O	lug
Aba Civil War Conservation Corps basinga kuba bawummudde nga beegasse ku bayizi mu mwaka gw 'essomero .	Aba_O Civil_B-ORG War_I-ORG Conservation_I-ORG Corps_I-ORG basinga_O kuba_O bawummudde_O nga_O beegasse_O ku_O bayizi_O mu_O mwaka_O gw_O 'essomero_O ._O	lug
Akulira Budge Weidman , akulembeddemu pulojekiti eno okuva ku ntandikwa , agamba nti kijja kutwala emyaka kkumi okugimaliriza .	Akulira_O Budge_B-PER Weidman_I-PER ,_O akulembeddemu_O pulojekiti_O eno_O okuva_O ku_O ntandikwa_O ,_O agamba_O nti_O kijja_O kutwala_O emyaka_O kkumi_O okugimaliriza_O ._O	lug
Omulimu guno gwaluŋŋamizibwa enteekateeka ya National Park Service ey 'okuteeka ebiwandiiko bya kompyuta mu nkambi z 'olutalo olw 'omunda mu ggwanga lyonna Abamerika basobole okunoonyereza ku bajjajjaabwe .	Omulimu_O guno_O gwaluŋŋamizibwa_O enteekateeka_O ya_O National_B-ORG Park_I-ORG Service_I-ORG ey_O 'okuteeka_O ebiwandiiko_O bya_O kompyuta_O mu_O nkambi_O z_O 'olutalo_O olw_O 'omunda_O mu_O ggwanga_O lyonna_O Abamerika_O basobole_O okunoonyereza_O ku_O bajjajjaabwe_O ._O	lug
Ebiwandiiko ebyo era bituyamba okutegeera endowooza abasawo gye baalina mu kiseera ekyo .	Ebiwandiiko_O ebyo_O era_O bituyamba_O okutegeera_O endowooza_O abasawo_O gye_O baalina_O mu_O kiseera_O ekyo_O ._O	lug
Omusirikale omu yagobwa mu magye lwa " bulema bw 'obwongo n 'obulwadde bw 'obwongo , Omulwadde bwe yagamba nti bwali bukwataganyizibwa n 'okugwa ku mutwe naye ng 'akkiriza nti bwava ku kwegatta okw 'amaanyi okumala ekiseera ekiwanvu . "	Omusirikale_O omu_O yagobwa_O mu_O magye_O lwa_O "_O bulema_O bw_O 'obwongo_O n_O 'obulwadde_O bw_O 'obwongo_O ,_O Omulwadde_O bwe_O yagamba_O nti_O bwali_O bukwataganyizibwa_O n_O 'okugwa_O ku_O mutwe_O naye_O ng_O 'akkiriza_O nti_O bwava_O ku_O kwegatta_O okw_O 'amaanyi_O okumala_O ekiseera_O ekiwanvu_O ._O "_O	lug
Clinton atuuse e Chicago ku lunaku lw 'okuddamu okulondebwa .	Clinton_B-PER atuuse_O e_O Chicago_B-LOC ku_O lunaku_O lw_O 'okuddamu_O okulondebwa_O ._O	lug
CHICAGO 1996-08-28 bye bye bye bye bye	CHICAGO_B-LOC 1996-08-28_O bye_O bye_O bye_O bye_O bye_O	lug
Pulezidenti Bill Clinton yatuuka e Chicago ku Lwokusatu ng' olukiiko lw 'Abademokiraasi luteekateeka okumulonda omulundi ogw 'okubiri ogw 'emyaka ena .	Pulezidenti_O Bill_B-PER Clinton_I-PER yatuuka_O e_O Chicago_B-LOC ku_O Lwokusatu_O ng'_O olukiiko_O lw_O 'Abademokiraasi_O luteekateeka_O okumulonda_O omulundi_O ogw_O 'okubiri_O ogw_O 'emyaka_O ena_O ._O	lug
Clinton yadduka mu helikopta okuva e Michigan City , Indiana , oluvannyuma lw' okumalako olugendo lw 'ennaku nnya , olugenda mayiro 559 ku ggaali y 'omukka okuva e Washington .	Clinton_B-PER yadduka_O mu_O helikopta_O okuva_O e_O Michigan_B-LOC City_I-LOC ,_O Indiana_B-LOC ,_O oluvannyuma_O lw'_O okumalako_O olugendo_O lw_O 'ennaku_O nnya_O ,_O olugenda_O mayiro_O 559_O ku_O ggaali_O y_O 'omukka_O okuva_O e_O Washington_B-LOC ._O	lug
Obulumbaganyi obuggya obwa bbomu ku Corsica newankubadde obweyamo bw 'okukomya ebikolwa eby 'obukambwe .	Obulumbaganyi_O obuggya_O obwa_O bbomu_O ku_O Corsica_B-LOC newankubadde_O obweyamo_O bw_O 'okukomya_O ebikolwa_O eby_O 'obukambwe_O ._O	lug
Sylvie Florence	Sylvie_B-PER Florence_I-PER	lug
AJACCIO , Corsica 1996-08-29 bye bye bye	AJACCIO_B-LOC ,_O Corsica_B-LOC 1996-08-29_O bye_O bye_O bye_O	lug
Abalwanirizi b 'obwewagguzi bateese bbomu bbiri ekiro ku ofiisi za gavumenti ku kizinga Corsica eky 'omu Bufalansa mu Nnyanja Meditereniyani wadde nga waaliwo okulabula okuppya okw 'okukomya ebikolwa bya Paris , poliisi bw 'egambye ku Lwokuna .	Abalwanirizi_O b_O 'obwewagguzi_O bateese_O bbomu_O bbiri_O ekiro_O ku_O ofiisi_O za_O gavumenti_O ku_O kizinga_O Corsica_B-LOC eky_O 'omu_O Bufalansa_O mu_O Nnyanja_O Meditereniyani_O wadde_O nga_O waaliwo_O okulabula_O okuppya_O okw_O 'okukomya_O ebikolwa_O bya_O Paris_B-LOC ,_O poliisi_O bw_O 'egambye_O ku_O Lwokuna_O ._O	lug
Mu bulumbaganyi obusembayo , bbomu ya kilo bbiri eyonoonese ebizimbe bibiri ebya minisitule y 'ebyobulimi ebisangibwa ffuuti 50 zokka okuva ku poliisi mu kibuga ekikulu Ajaccio .	Mu_O bulumbaganyi_O obusembayo_O ,_O bbomu_O ya_O kilo_O bbiri_O eyonoonese_O ebizimbe_O bibiri_O ebya_O minisitule_B-ORG y_I-ORG 'ebyobulimi_I-ORG ebisangibwa_O ffuuti_O 50_O zokka_O okuva_O ku_O poliisi_O mu_O kibuga_O ekikulu_O Ajaccio_B-ORG ._O	lug
Tewali n 'omu yakosebwa .	Tewali_O n_O 'omu_O yakosebwa_O ._O	lug
Ekikangabwa eky 'okubiri , ekiriko bbomu ya kilo ttaano , kyalongoosebwa nga tekinnalinnya , poliisi bw 'egambye .	Ekikangabwa_O eky_O 'okubiri_O ,_O ekiriko_O bbomu_O ya_O kilo_O ttaano_O ,_O kyalongoosebwa_O nga_O tekinnalinnya_O ,_O poliisi_O bw_O 'egambye_O ._O	lug
Obulumbaganyi obupya bwaddiridde okulabula ku nkola empya " ey 'obukambwe " eya Paris eri abeeyawudde , abaagala obwetwaze obusingako .	Obulumbaganyi_O obupya_O bwaddiridde_O okulabula_O ku_O nkola_O empya_O "_O ey_O 'obukambwe_O "_O eya_O Paris_B-LOC eri_O abeeyawudde_O ,_O abaagala_O obwetwaze_O obusingako_O ._O	lug
Abalamuzi ku kizinga baavunaana Paris olw 'obutafaayo ku ttemu ly 'abayeekera nga bakola emboozi ez 'ekyama naye nga zibuulirwa nnyo n 'abayeekera naye nga kati ziremereddwa .	Abalamuzi_O ku_O kizinga_O baavunaana_O Paris_B-LOC olw_O 'obutafaayo_O ku_O ttemu_O ly_O 'abayeekera_O nga_O bakola_O emboozi_O ez_O 'ekyama_O naye_O nga_O zibuulirwa_O nnyo_O n_O 'abayeekera_O naye_O nga_O kati_O ziremereddwa_O ._O	lug
Bbomu ezisembyeyo , nga zikyali kumpi n 'ebiragiro ebipya , zaaleetawo emisango nti poliisi teyalina maanyi .	Bbomu_O ezisembyeyo_O ,_O nga_O zikyali_O kumpi_O n_O 'ebiragiro_O ebipya_O ,_O zaaleetawo_O emisango_O nti_O poliisi_O teyalina_O maanyi_O ._O	lug
" Tewali kunoonyereza , tewali kukwatibwa , tewali poliisi eyongeddwamu amaanyi ku kizinga , wadde nga minisitule yasuubiza , " bw 'etyo France-Soir bwe yanenya .	"_O Tewali_O kunoonyereza_O ,_O tewali_O kukwatibwa_O ,_O tewali_O poliisi_O eyongeddwamu_O amaanyi_O ku_O kizinga_O ,_O wadde_O nga_O minisitule_O yasuubiza_O ,_O "_O bw_O 'etyo_O France-Soir_B-ORG bwe_O yanenya_O ._O	lug
" Ku kizinga , nga bwe kiri ku Place Beauvau ( ekitebe kya Minisitule y 'ensonga z 'omunda mu Paris ) , abantu bamanyi bulungi ani ani era akola ki .	"_O Ku_O kizinga_O ,_O nga_O bwe_O kiri_O ku_O Place_B-LOC Beauvau_I-LOC (_O ekitebe_O kya_O Minisitule_B-ORG y_I-ORG 'ensonga_I-ORG z_I-ORG 'omunda_I-ORG mu_O Paris_B-LOC )_O ,_O abantu_O bamanyi_O bulungi_O ani_O ani_O era_O akola_O ki_O ._O	lug
Ekiseera kituuse okukomya okuzannyisa kuno okw 'ekiro , " Le Figaro eyagala gavumenti bw 'egamba mu muwandiisi waayo .	Ekiseera_O kituuse_O okukomya_O okuzannyisa_O kuno_O okw_O 'ekiro_O ,_O "_O Le_B-ORG Figaro_I-ORG eyagala_O gavumenti_O bw_O 'egamba_O mu_O muwandiisi_O waayo_O ._O	lug
Tewali muntu yenna yatwala buvunaanyizibwa ku butemu obwaliwo ku Lwokuna , obwaleeta omuwendo gw 'obulumbaganyi ku kizinga kino okuviira ddala mu makkati ga August , ng 'abalumbaganyi b 'obwewagguzi bamaliriza emyezi omusanvu egy 'obutabanguko .	Tewali_O muntu_O yenna_O yatwala_O buvunaanyizibwa_O ku_O butemu_O obwaliwo_O ku_O Lwokuna_O ,_O obwaleeta_O omuwendo_O gw_O 'obulumbaganyi_O ku_O kizinga_O kino_O okuviira_O ddala_O mu_O makkati_O ga_O August_O ,_O ng_O 'abalumbaganyi_O b_O 'obwewagguzi_O bamaliriza_O emyezi_O omusanvu_O egy_O 'obutabanguko_O ._O	lug
Corsica ebadde eyonoonebwa ebikolwa eby 'ettemu eby 'omutindo omutono ebyaluŋŋamizibwa bannakyemalira , okusingira ddala ebirwanyisa gavumenti , okumala emyaka abiri .	Corsica_B-LOC ebadde_O eyonoonebwa_O ebikolwa_O eby_O 'ettemu_O eby_O 'omutindo_O omutono_O ebyaluŋŋamizibwa_O bannakyemalira_O ,_O okusingira_O ddala_O ebirwanyisa_O gavumenti_O ,_O okumala_O emyaka_O abiri_O ._O	lug
Olupapula lw 'amawulire lwagamba nti ab 'okwawukana bayinza okweyambisa obutabanguko bw 'abantu obusuubirwa mu nsi yonna mu wiiki ezijja olw 'enteekateeka za gavumenti ez 'okukendeeza ku bbeeyi y 'ebintu okusobola okuleetawo obukyayi mu bantu eri gavumenti .	Olupapula_O lw_O 'amawulire_O lwagamba_O nti_O ab_O 'okwawukana_O bayinza_O okweyambisa_O obutabanguko_O bw_O 'abantu_O obusuubirwa_O mu_O nsi_O yonna_O mu_O wiiki_O ezijja_O olw_O 'enteekateeka_O za_O gavumenti_O ez_O 'okukendeeza_O ku_O bbeeyi_O y_O 'ebintu_O okusobola_O okuleetawo_O obukyayi_O mu_O bantu_O eri_O gavumenti_O ._O	lug
OM ya Sweden okuggulawo London forest products bourse .	OM_B-ORG ya_O Sweden_B-LOC okuggulawo_O London_B-LOC forest_O products_O bourse_O ._O	lug
STOCKHOLM 1996-08-29 bye bye bye bye bye	STOCKHOLM_B-LOC 1996-08-29_O bye_O bye_O bye_O bye_O bye_O	lug
Swedish options and derivatives exchange OM Gruppen AB yalangiridde ku Lwokuna nti egenda kutandikawo akatale k 'emikutu gy 'ebyamaguzi mu London mu kitundu ekisooka eky 'omwaka 1997 .	Swedish_O options_O and_O derivatives_O exchange_O OM_B-ORG Gruppen_I-ORG AB_I-ORG yalangiridde_O ku_O Lwokuna_O nti_O egenda_O kutandikawo_O akatale_O k_O 'emikutu_O gy_O 'ebyamaguzi_O mu_O London_B-LOC mu_O kitundu_O ekisooka_O eky_O 'omwaka_O 1997_O ._O	lug
Ebintu ebisooka okutundibwa ku katale ka PULPEX bijja kuba pulp , naye OM yagambye nti eby 'obusuubuzi bijja kweyongerayongera okuzingiramu ebintu nga timber , recycled paper n 'ebika ebirala eby 'ebipapula .	Ebintu_O ebisooka_O okutundibwa_O ku_O katale_O ka_O PULPEX_B-ORG bijja_O kuba_O pulp_O ,_O naye_O OM_B-ORG yagambye_O nti_O eby_O 'obusuubuzi_O bijja_O kweyongerayongera_O okuzingiramu_O ebintu_O nga_O timber_O ,_O recycled_O paper_O n_O 'ebika_O ebirala_O eby_O 'ebipapula_O ._O	lug
PULPEX kye kivuddeko pulojekiti ey 'emyaka esatu eyakolebwa mu kukwatagana wakati wa OM n 'abakiikirira amakolero g 'ebibira , kkampuni eno bwe yagambye .	PULPEX_B-ORG kye_O kivuddeko_O pulojekiti_O ey_O 'emyaka_O esatu_O eyakolebwa_O mu_O kukwatagana_O wakati_O wa_O OM_B-ORG n_O 'abakiikirira_O amakolero_O g_O 'ebibira_O ,_O kkampuni_O eno_O bwe_O yagambye_O ._O	lug
Enkyukakyuka ez 'amaanyi mu bbeeyi ya pulp mu myaka mitono egiyise zireetedde abasuubuzi b' pulp okufuna amagoba agatali ga bulijjo , era ne zireetera okuteeka ssente mu bizinensi empya ez 'okusuubula obuzibu .	Enkyukakyuka_O ez_O 'amaanyi_O mu_O bbeeyi_O ya_O pulp_O mu_O myaka_O mitono_O egiyise_O zireetedde_O abasuubuzi_O b'_O pulp_O okufuna_O amagoba_O agatali_O ga_O bulijjo_O ,_O era_O ne_O zireetera_O okuteeka_O ssente_O mu_O bizinensi_O empya_O ez_O 'okusuubula_O obuzibu_O ._O	lug
" Nga tetulina busobozi bwa kukuuma bbeeyi , enkyukakyuka mu bbeeyi ya pulp ku katale k 'ensi yonna erina eky 'amaanyi ky 'ekola ku magoba g 'abazannyi , " OM bwe yagambye .	"_O Nga_O tetulina_O busobozi_O bwa_O kukuuma_O bbeeyi_O ,_O enkyukakyuka_O mu_O bbeeyi_O ya_O pulp_O ku_O katale_O k_O 'ensi_O yonna_O erina_O eky_O 'amaanyi_O ky_O 'ekola_O ku_O magoba_O g_O 'abazannyi_O ,_O "_O OM_B-ORG bwe_O yagambye_O ._O	lug
Kigambibwa nti ebirime ebikolebwa mu nsi yonna biri mu bukadde bwa ttani 200 buli mwaka , nga ku zino ebitundu 20 ku buli kikumi oba ttani obukadde 40 zitundibwa ku katale .	Kigambibwa_O nti_O ebirime_O ebikolebwa_O mu_O nsi_O yonna_O biri_O mu_O bukadde_O bwa_O ttani_O 200_O buli_O mwaka_O ,_O nga_O ku_O zino_O ebitundu_O 20_O ku_O buli_O kikumi_O oba_O ttani_O obukadde_O 40_O zitundibwa_O ku_O katale_O ._O	lug
Mu bbeeyi eyaliwo , omuwendo gw 'ebintu bino gwali gwa ddoola obuwumbi 25 .	Mu_O bbeeyi_O eyaliwo_O ,_O omuwendo_O gw_O 'ebintu_O bino_O gwali_O gwa_O ddoola_O obuwumbi_O 25_O ._O	lug
OM yagambye nti PULPEX ejja kubeera akatale n 'ekizimbe ky 'okusasulira , n 'agattako nti British Securities and Investments Board yategeezebwa ku nteekateeka za OM .	OM_B-ORG yagambye_O nti_O PULPEX_B-ORG ejja_O kubeera_O akatale_O n_O 'ekizimbe_O ky_O 'okusasulira_O ,_O n_O 'agattako_O nti_O British_B-ORG Securities_I-ORG and_I-ORG Investments_I-ORG Board_I-ORG yategeezebwa_O ku_O nteekateeka_O za_O OM_B-ORG ._O	lug
Omulimu gwa PULPEX ogw' okusala emisolo gujja kukolebwako omukago gwa kkampuni omuzadde oguweereddwa OM Gruppen eri bbanka z' emisolo n' ebitongole by' okusala emisolo ebifugibwa mu bujjuvu .	Omulimu_O gwa_O PULPEX_B-ORG ogw'_O okusala_O emisolo_O gujja_O kukolebwako_O omukago_O gwa_O kkampuni_O omuzadde_O oguweereddwa_O OM_B-ORG Gruppen_I-ORG eri_O bbanka_O z'_O emisolo_O n'_O ebitongole_O by'_O okusala_O emisolo_O ebifugibwa_O mu_O bujjuvu_O ._O	lug
-- Ekizimbe ky 'amawulire e Stockholm , + 46-8-700 1006	--_O Ekizimbe_O ky_O 'amawulire_O e_O Stockholm_B-LOC ,_O +_O 46-8-700_O 1006_O	lug
Ebitebe by 'amafuta mu Amsterdam-Rotterdam-Antwerp bikendeera .	Ebitebe_O by_O 'amafuta_O mu_O Amsterdam-Rotterdam-Antwerp_B-LOC bikendeera_O ._O	lug
AMSTERDAM 1996-08-29 bye bye bye bye bye bye	AMSTERDAM_B-LOC 1996-08-29_O bye_O bye_O bye_O bye_O bye_O bye_O	lug
Emiwendo gyonna mu mitwalo gya ttani :	Emiwendo_O gyonna_O mu_O mitwalo_O gya_O ttani_O :_O	lug
29 / 8 / 96 22 / 8 / 96 1 / 9 / 95 Ensigo z 'ebika eby 'enjawulo	29_O /_O 8_O /_O 96_O 22_O /_O 8_O /_O 96_O 1_O /_O 9_O /_O 95_O Ensigo_O z_O 'ebika_O eby_O 'enjawulo_O	lug
Bbaasi 400 400-425 425	Bbaasi_O 400_O 400-425_O 425_O	lug
Nafuta 50-75 75-100 50-75	Nafuta_O 50-75_O 75-100_O 50-75_O	lug
Gasi ey 'amafuta 1,600 1,650 1,850-1,900	Gasi_O ey_O 'amafuta_O 1,600_O 1,650_O 1,850-1,900_O	lug
Mafuta ag 'okwokya 325 325-350 425	Mafuta_O ag_O 'okwokya_O 325_O 325-350_O 425_O	lug
Jet kero 15 15-20 25	Jet_O kero_O 15_O 15-20_O 25_O	lug
Amaduuka bwe gaavanga e Bugirimaani , omuwendo gw 'amafuta g 'emotoka gwagendanga gukendeera mpolampola , naye ebyamaguzi byali bitono nnyo .	Amaduuka_O bwe_O gaavanga_O e_O Bugirimaani_B-LOC ,_O omuwendo_O gw_O 'amafuta_O g_O 'emotoka_O gwagendanga_O gukendeera_O mpolampola_O ,_O naye_O ebyamaguzi_O byali_O bitono_O nnyo_O ._O	lug
Ebyuma bya Naphtha nabyo byakendeera ng 'Abagirimaani baddamu okutwala amaato era nga tewali mizigo gyayingira ARA .	Ebyuma_O bya_O Naphtha_O nabyo_O byakendeera_O ng_B-LOC 'Abagirimaani_I-LOC baddamu_O okutwala_O amaato_O era_O nga_O tewali_O mizigo_O gyayingira_O ARA_O ._O	lug
Ebika by 'amafuta ga gas byaddirira ng 'ebyamaguzi ebimu bituuka okuva mu Soviet Union ey 'edda , naye nga banguwa nnyo okutuuka ku butale mu Benelux , Bugirimaani ne Switzerland .	Ebika_O by_O 'amafuta_O ga_O gas_O byaddirira_O ng_O 'ebyamaguzi_O ebimu_O bituuka_O okuva_O mu_O Soviet_B-LOC Union_I-LOC ey_O 'edda_O ,_O naye_O nga_O banguwa_O nnyo_O okutuuka_O ku_O butale_O mu_O Benelux_B-LOC ,_O Bugirimaani_B-LOC ne_O Switzerland_B-LOC ._O	lug
Ebyapa by 'amafuta eby 'okwokya byaddirira mpolampola ng 'abamu batuuka butereevu , naye obwetaavu bw 'okuteekamu amafuta bweyongedde ng 'ebintu ebirala biggibwawo .	Ebyapa_O by_O 'amafuta_O eby_O 'okwokya_O byaddirira_O mpolampola_O ng_O 'abamu_O batuuka_O butereevu_O ,_O naye_O obwetaavu_O bw_O 'okuteekamu_O amafuta_O bweyongedde_O ng_O 'ebintu_O ebirala_O biggibwawo_O ._O	lug
Ebitebe by 'amafuta ga jet bikendedde ng 'ekitundu ky 'ennyonyi kiguze .	Ebitebe_O by_O 'amafuta_O ga_O jet_O bikendedde_O ng_O 'ekitundu_O ky_O 'ennyonyi_O kiguze_O ._O	lug
-- Philip Blenkinsop , ekizimbe ky 'amawulire mu Amsterdam 31 20 504 5000	--_O Philip_B-PER Blenkinsop_I-PER ,_O ekizimbe_O ky_O 'amawulire_O mu_O Amsterdam_B-LOC 31_O 20_O 504_O 5000_O	lug
Bannakibiina kya German anti-nuclear activist mu kwekalakaasa .	Bannakibiina_O kya_O German_O anti-nuclear_O activist_O mu_O kwekalakaasa_O ._O	lug
BONN 1996-08-29 bye bye bye bye	BONN_B-LOC 1996-08-29_O bye_O bye_O bye_O bye_O	lug
Bannakibiina ekiwakanya eby 'amaanyi ga nukiriya mu Bugirimaani abawerera ddala 200 beekalakaasizza ku Lwokuna nga bawakanya entambula y 'ebisasiro by 'amaanyi ga nukiriya nga baddamu okukola ebintu bye baakola mu kwekalakaasa okwaliwo mu May ne kukyukira mu kulwanagana okw 'amaanyi ne poliisi .	Bannakibiina_O ekiwakanya_O eby_O 'amaanyi_O ga_O nukiriya_O mu_O Bugirimaani_O abawerera_O ddala_O 200_O beekalakaasizza_O ku_O Lwokuna_O nga_O bawakanya_O entambula_O y_O 'ebisasiro_O by_O 'amaanyi_O ga_O nukiriya_O nga_O baddamu_O okukola_O ebintu_O bye_O baakola_O mu_O kwekalakaasa_O okwaliwo_O mu_O May_O ne_O kukyukira_O mu_O kulwanagana_O okw_O 'amaanyi_O ne_O poliisi_O ._O	lug
