input	output	language
Escravos yagurishijwe hakurikijwe Brent yo mu gihe , hamwe n' ibiciro by' icyiciro cyoroheje bigaragara mu gipimo cyo hasi cy' amasenti 50 .	Escravos_B-ORG yagurishijwe_O hakurikijwe_O Brent_O yo_O mu_O gihe_O ,_O hamwe_O n'_O ibiciro_O by'_O icyiciro_O cyoroheje_O bigaragara_O mu_O gipimo_O cyo_O hasi_O cy'_O amasenti_O 50_O ._O	kin
Abacuruzi bavuze ko isoko rikurikira ryo kugura ENAP riteganyijwe mu mpera z 'Ukwakira cyangwa mu ntangiriro z 'Ugushyingo .	Abacuruzi_O bavuze_O ko_O isoko_O rikurikira_O ryo_O kugura_O ENAP_B-ORG riteganyijwe_O mu_O mpera_O z_O 'Ukwakira_O cyangwa_O mu_O ntangiriro_O z_O 'Ugushyingo_O ._O	kin
- Jacqueline Wong , umukozi ushinzwe iby 'ingufu i New York + 1 212 859 1620	-_O Jacqueline_B-PER Wong_I-PER ,_O umukozi_O ushinzwe_B-ORG iby_I-ORG 'ingufu_I-ORG i_I-ORG New_I-ORG York_I-ORG +_O 1_O 212_O 859_O 1620_O	kin
Ikirangaminsi cy 'amateka cya Reuters - 4 Nzeri .	Ikirangaminsi_O cy_O 'amateka_O cya_O Reuters_B-ORG -_O 4_O Nzeri_O ._O	kin
LONDON 1996 - 28 Ukuboza	LONDON_B-LOC 1996_O -_O 28_O Ukuboza_O	kin
Dore bimwe mu bintu by 'ingenzi byabaye ku itariki ya 4 Nzeri mu mateka .	Dore_O bimwe_O mu_O bintu_O by_O 'ingenzi_O byabaye_O ku_O itariki_O ya_O 4_O Nzeri_O mu_O mateka_O ._O	kin
1241 - Alexandre III , Umwami wa Écosse , yavutse .	1241_O -_O Alexandre_B-PER III_I-PER ,_O Umwami_O wa_O Écosse_B-LOC ,_O yavutse_O ._O	kin
Yabaye umwami kuva mu mwaka wa 1249 kugeza mu wa 1286 , kandi yakomeje ububasha bw' ubwami , atuma Écosse yunga ubumwe kandi igakomeza kwigenga .	Yabaye_O umwami_O kuva_O mu_O mwaka_O wa_O 1249_O kugeza_O mu_O wa_O 1286_O ,_O kandi_O yakomeje_O ububasha_O bw'_O ubwami_O ,_O atuma_O Écosse_B-LOC yunga_O ubumwe_O kandi_O igakomeza_O kwigenga_O ._O	kin
1768 : Francois-Rene ( Vicomte de ) Chateaubriand yavutse .	1768_O :_O Francois-Rene_B-PER (_I-PER Vicomte_I-PER de_I-PER )_I-PER Chateaubriand_I-PER yavutse_O ._O	kin
Yari umunyapolitiki , umwe mu banditsi ba mbere b 'Abafaransa banditse inkuru z 'urukundo , kandi yari ambasaderi w 'u Bwongereza .	Yari_O umunyapolitiki_O ,_O umwe_O mu_O banditsi_O ba_O mbere_O b_O 'Abafaransa_O banditse_O inkuru_O z_O 'urukundo_O ,_O kandi_O yari_O ambasaderi_O w_O 'u_O Bwongereza_O ._O	kin
Yanditse igitabo cyitwa " René " cyagize uruhare rukomeye mu mpinduramatwara y 'Abafaransa yo gukunda igihugu by 'agakabyo , n 'igitabo cy 'ubuzima bwe cyitwa " Mémoires d 'Outre Tombe " cyamamaye cyane .	Yanditse_O igitabo_O cyitwa_O "_O René_O "_O cyagize_O uruhare_O rukomeye_O mu_O mpinduramatwara_O y_O 'Abafaransa_O yo_O gukunda_O igihugu_O by_O 'agakabyo_O ,_O n_O 'igitabo_O cy_O 'ubuzima_O bwe_O cyitwa_O "_O Mémoires_O d_O 'Outre_O Tombe_O "_O cyamamaye_O cyane_O ._O	kin
1781 - Umujyi wa Los Angeles washinzwe n 'Abesipanyoli maze bawita " El Pueblo de Nuestra Senora La Reina de Los Angeles " ( Umujyi wa Bikira Mariya Umwamikazi w 'Abamarayika ) .	1781_O -_O Umujyi_O wa_O Los_B-LOC Angeles_I-LOC washinzwe_O n_O 'Abesipanyoli_O maze_O bawita_O "_O El_B-LOC Pueblo_I-LOC de_I-LOC Nuestra_I-LOC Senora_I-LOC La_I-LOC Reina_I-LOC de_I-LOC Los_I-LOC Angeles_I-LOC "_O (_O Umujyi_B-LOC wa_I-LOC Bikira_I-LOC Mariya_I-LOC Umwamikazi_I-LOC w_I-LOC 'Abamarayika_I-LOC )_O ._O	kin
1824 - Anton Bruckner yavutse .	1824_O -_O Anton_B-PER Bruckner_I-PER yavutse_O ._O	kin
Umuhanzi wo muri Otirishiya akaba n 'umuhanga mu gucuranga ibicurangisho byo mu bwoko bwa orgue , yanditse symphonies icyenda zikomeye cyane hamwe na misa eshatu zikomeye mu muco w 'Abaromani .	Umuhanzi_O wo_O muri_O Otirishiya_O akaba_O n_O 'umuhanga_O mu_O gucuranga_O ibicurangisho_O byo_O mu_O bwoko_O bwa_O orgue_O ,_O yanditse_O symphonies_O icyenda_O zikomeye_O cyane_O hamwe_O na_O misa_O eshatu_O zikomeye_O mu_O muco_O w_O 'Abaromani_O ._O	kin
1870 : Mu Bufaransa , Ubutegetsi bw 'Abami bwa Kabiri bwashyizweho akadomo maze Napoléon III akurwa ku butegetsi nyuma y 'uko yari yitanze iminsi ibiri mbere yaho mu ntambara y 'Abafaransa na Prusse .	1870_O :_O Mu_B-LOC Bufaransa_I-LOC ,_O Ubutegetsi_O bw_O 'Abami_O bwa_O Kabiri_O bwashyizweho_O akadomo_O maze_O Napoléon_B-PER III_I-PER akurwa_O ku_O butegetsi_O nyuma_O y_O 'uko_O yari_O yitanze_O iminsi_O ibiri_O mbere_O yaho_O mu_O ntambara_O y_O 'Abafaransa_O na_O Prusse_O ._O	kin
1886 - I Skeleton Canyon muri Arizona , Geronimo wari umutware w' Abapachi akaba n' umuyobozi w' inyeshyamba za kera z' Abahindi , yarigometse kuri Jenerali Nelson Miles .	1886_O -_O I_O Skeleton_B-LOC Canyon_I-LOC muri_O Arizona_B-LOC ,_O Geronimo_B-PER wari_O umutware_O w'_O Abapachi_O akaba_O n'_O umuyobozi_O w'_O inyeshyamba_O za_O kera_O z'_O Abahindi_O ,_O yarigometse_O kuri_O Jenerali_O Nelson_B-PER Miles_I-PER ._O	kin
1892 : Darius Milhaud , Umufaransa w 'umuhanga mu guhimba indirimbo zo mu gihe cya none yavutse .	1892_O :_O Darius_B-PER Milhaud_I-PER ,_O Umufaransa_O w_O 'umuhanga_O mu_O guhimba_O indirimbo_O zo_O mu_O gihe_O cya_O none_O yavutse_O ._O	kin
Yanditse umuziki w' injyana ya Jazz witwa " La Création du Monde " ndetse yandika n' indirimbo z' amafilimi menshi harimo n' iyitwa " Madame Bovary " yo mu bihe bya mbere .	Yanditse_O umuziki_O w'_O injyana_O ya_O Jazz_O witwa_O "_O La_O Création_O du_O Monde_O "_O ndetse_O yandika_O n'_O indirimbo_O z'_O amafilimi_O menshi_O harimo_O n'_O iyitwa_O "_O Madame_O Bovary_O "_O yo_O mu_O bihe_O bya_O mbere_O ._O	kin
Mu mwaka wa 1969 yahawe igihembo cyitiriwe Nobeli mu bijyanye n 'imiterere y' umubiri cyangwa ubuvuzi , kubera ubushakashatsi yakoze ku miterere y' ingirabuzimafatizo zanduza za bagiteri .	Mu_O mwaka_O wa_O 1969_O yahawe_O igihembo_O cyitiriwe_O Nobeli_O mu_O bijyanye_O n_O 'imiterere_O y'_O umubiri_O cyangwa_O ubuvuzi_O ,_O kubera_O ubushakashatsi_O yakoze_O ku_O miterere_O y'_O ingirabuzimafatizo_O zanduza_O za_O bagiteri_O ._O	kin
1907 - Edvard Grieg , umuhimbyi w' umunya-Norvège wamenyekanye cyane kubera indirimbo ye " Peer Gynt Suite " n' igitaramo cye cya Piano Concerto , yapfiriye i Bergen .	1907_O -_O Edvard_B-PER Grieg_I-PER ,_O umuhimbyi_O w'_O umunya-Norvège_O wamenyekanye_O cyane_O kubera_O indirimbo_O ye_O "_O Peer_O Gynt_O Suite_O "_O n'_O igitaramo_O cye_O cya_O Piano_O Concerto_O ,_O yapfiriye_O i_O Bergen_B-LOC ._O	kin
1908 : Edward Dmytryk , umuyobozi wa sinema wo muri Leta Zunze Ubumwe z 'Amerika yavutse .	1908_O :_O Edward_B-PER Dmytryk_I-PER ,_O umuyobozi_O wa_O sinema_O wo_B-LOC muri_I-LOC Leta_I-LOC Zunze_I-LOC Ubumwe_I-LOC z_I-LOC 'Amerika_I-LOC yavutse_O ._O	kin
Azwi cyane kubera filimi ze " Crossfire " - imwe muri filimi za mbere za Hollywood zagerageje kurwanya ivangura rishingiye ku moko na " Farewell My lovely " .	Azwi_O cyane_O kubera_O filimi_O ze_O "_O Crossfire_O "_O -_O imwe_O muri_O filimi_O za_O mbere_O za_O Hollywood_B-LOC zagerageje_O kurwanya_O ivangura_O rishingiye_O ku_O moko_O na_O "_O Farewell_O My_O lovely_O "_O ._O	kin
1909 - Irushanwa rya mbere ku isi ry 'abaskuti ryabereye muri Crystal Palace hafi y 'i Londres .	1909_O -_O Irushanwa_O rya_O mbere_O ku_O isi_O ry_O 'abaskuti_O ryabereye_O muri_O Crystal_B-ORG Palace_I-ORG hafi_O y_O 'i_O Londres_B-LOC ._O	kin
1944 - I Buruseli n 'i Anvers mu Bubiligi byabohowe n 'ingabo z 'Abongereza n 'iz 'Abanyakanada mu Ntambara ya Kabiri y 'Isi Yose .	1944_O -_O I_O Buruseli_B-LOC n_O 'i_O Anvers_B-LOC mu_B-LOC Bubiligi_I-LOC byabohowe_O n_O 'ingabo_O z_O 'Abongereza_O n_O 'iz_O 'Abanyakanada_O mu_O Ntambara_O ya_O Kabiri_O y_O 'Isi_O Yose_O ._O	kin
1948 : Wilhelmina , Umwamikazi w 'u Buholandi kuva mu 1890 no mu gihe cy 'Intambara ya Mbere y 'Isi Yose n 'iya Kabiri y 'Isi Yose , yeguye ku ngoma asimbuye umukobwa we Juliana .	1948_O :_O Wilhelmina_B-PER ,_O Umwamikazi_O w_B-LOC 'u_I-LOC Buholandi_I-LOC kuva_O mu_O 1890_O no_O mu_O gihe_O cy_O 'Intambara_O ya_O Mbere_O y_O 'Isi_O Yose_O n_O 'iya_O Kabiri_O y_O 'Isi_O Yose_O ,_O yeguye_O ku_O ngoma_O asimbuye_O umukobwa_O we_O Juliana_B-PER ._O	kin
1963 - Robert Schuman , umunyapolitiki w 'Umufaransa , Minisitiri w 'Intebe 1947-48 na Minisitiri w 'Ububanyi n 'Amahanga 1948-52 , yitabye Imana .	1963_O -_O Robert_B-PER Schuman_I-PER ,_O umunyapolitiki_O w_O 'Umufaransa_O ,_O Minisitiri_O w_O 'Intebe_O 1947-48_O na_O Minisitiri_O w_O 'Ububanyi_O n_O 'Amahanga_O 1948-52_O ,_O yitabye_O Imana_O ._O	kin
Yari ashinzwe ishyirwaho ry 'Umuryango w 'Ubumwe bw 'u Burayi w 'Imiringa n 'Icyuma ( European Coal and Steel Community ) .	Yari_O ashinzwe_O ishyirwaho_O ry_B-ORG 'Umuryango_I-ORG w_I-ORG 'Ubumwe_I-ORG bw_I-ORG 'u_I-ORG Burayi_I-ORG w_I-ORG 'Imiringa_I-ORG n_I-ORG 'Icyuma_I-ORG (_I-ORG European_I-ORG Coal_I-ORG and_I-ORG Steel_I-ORG Community_I-ORG )_I-ORG ._O	kin
1964 - Ikiraro cya Forth Road mu gihugu cya Ecosse , gifite uburebure bwa metero 6156 n' ubugari bwa metero 3300 , cyatangijwe na Nyiricyubahiro Umwamikazi .	1964_O -_O Ikiraro_B-LOC cya_I-LOC Forth_I-LOC Road_I-LOC mu_O gihugu_O cya_O Ecosse_B-LOC ,_O gifite_O uburebure_O bwa_O metero_O 6156_O n'_O ubugari_O bwa_O metero_O 3300_O ,_O cyatangijwe_O na_O Nyiricyubahiro_O Umwamikazi_O ._O	kin
1965 : Albert Schweitzer , umuhanga mu bya tewolojiya , umuhanga mu bya filozofiya akaba n 'umuhanga mu gucuranga inanga yapfiriye muri Gabon aho yari yarashinze ibitaro mu mwaka wa 1913 .	1965_O :_O Albert_B-PER Schweitzer_I-PER ,_O umuhanga_O mu_O bya_O tewolojiya_O ,_O umuhanga_O mu_O bya_O filozofiya_O akaba_O n_O 'umuhanga_O mu_O gucuranga_O inanga_O yapfiriye_O muri_O Gabon_B-LOC aho_O yari_O yarashinze_O ibitaro_O mu_O mwaka_O wa_O 1913_O ._O	kin
Yamenyekanye cyane kubera ko yasobanuraga ibihangano bya J.S. Bach , kandi yahawe Igihembo cyitiriwe Nobel cy' Amahoro mu mwaka wa 1952 kubera imihati yashyizeho ashyigikira " Umuryango w' Amahanga Yunze Ubumwe " ( Brotherhood of Nations ) .	Yamenyekanye_O cyane_O kubera_O ko_O yasobanuraga_O ibihangano_O bya_O J.S._B-PER Bach_I-PER ,_O kandi_O yahawe_O Igihembo_O cyitiriwe_O Nobel_O cy'_O Amahoro_O mu_O mwaka_O wa_O 1952_O kubera_O imihati_O yashyizeho_O ashyigikira_O "_O Umuryango_O w'_O Amahanga_O Yunze_O Ubumwe_O "_O (_B-ORG Brotherhood_I-ORG of_I-ORG Nations_I-ORG )_I-ORG ._O	kin
1972 - Mu mikino Olempike , umukinnyi wo koga wo muri Leta Zunze Ubumwe z 'Amerika witwa Mark Spitz yegukanye umudari wa zahabu ku nshuro ya karindwi , bikaba byari agahigo ko mu mikino Olempike imwe gusa .	1972_O -_O Mu_O mikino_O Olempike_O ,_O umukinnyi_O wo_O koga_O wo_O muri_O Leta_B-LOC Zunze_I-LOC Ubumwe_I-LOC z_I-LOC 'Amerika_I-LOC witwa_O Mark_B-PER Spitz_I-PER yegukanye_O umudari_O wa_O zahabu_O ku_O nshuro_O ya_O karindwi_O ,_O bikaba_O byari_O agahigo_O ko_O mu_O mikino_O Olempike_O imwe_O gusa_O ._O	kin
1974 - Ku nshuro ya mbere u Budage bw 'Iburasirazuba na Leta Zunze Ubumwe z 'Amerika byashyizeho umubano w 'ububanyi n 'amahanga .	1974_O -_O Ku_O nshuro_O ya_O mbere_O u_B-LOC Budage_I-LOC bw_I-LOC 'Iburasirazuba_I-LOC na_O Leta_B-LOC Zunze_I-LOC Ubumwe_I-LOC z_I-LOC 'Amerika_I-LOC byashyizeho_O umubano_O w_O 'ububanyi_O n_O 'amahanga_O ._O	kin
1977 : E.F. ( Fritz ) Schumacher , umuhanga mu by 'ubukungu akaba n 'umwanditsi w 'igitabo cyagurishijwe cyane " Small is Beautiful " , yapfuye ubwo yari mu rugendo ajya mu nama mu Busuwisi .	1977_O :_O E.F._B-PER (_I-PER Fritz_I-PER )_I-PER Schumacher_I-PER ,_O umuhanga_O mu_O by_O 'ubukungu_O akaba_O n_O 'umwanditsi_O w_O 'igitabo_O cyagurishijwe_O cyane_O "_O Small_O is_O Beautiful_O "_O ,_O yapfuye_O ubwo_O yari_O mu_O rugendo_O ajya_O mu_O nama_O mu_B-LOC Busuwisi_I-LOC ._O	kin
1989 : Georges Simenon , umwanditsi w 'ibitabo 84 byanditswe na Inspecteur Maigret , yitabye Imana .	1989_O :_O Georges_B-PER Simenon_I-PER ,_O umwanditsi_O w_O 'ibitabo_O 84_O byanditswe_O na_O Inspecteur_B-PER Maigret_I-PER ,_O yitabye_O Imana_O ._O	kin
1992 : Uwahoze ari umuyobozi w' ishyaka rya gikomunisiti muri Bulugariya , Todor Zhivkov , yakuwe ku butegetsi mu mwaka wa 1989 , yakatiwe igifungo cy' imyaka irindwi nyuma yo guhamwa n' icyaha cyo kunyereza umutungo wa leta .	1992_O :_O Uwahoze_O ari_O umuyobozi_O w'_O ishyaka_O rya_O gikomunisiti_O muri_O Bulugariya_B-LOC ,_O Todor_B-PER Zhivkov_I-PER ,_O yakuwe_O ku_O butegetsi_O mu_O mwaka_O wa_O 1989_O ,_O yakatiwe_O igifungo_O cy'_O imyaka_O irindwi_O nyuma_O yo_O guhamwa_O n'_O icyaha_O cyo_O kunyereza_O umutungo_O wa_O leta_O ._O	kin
1995 - Isirayeli yatangaje ko " Yerusalemu yunze ubumwe ari iyacu " maze itangira kwizihiza mu gihe cy 'amezi 15 isabukuru y' imyaka 3.000 ishize Umwami Dawidi ahaye uwo murwa kuba umurwa mukuru w' Abayahudi .	1995_O -_O Isirayeli_B-LOC yatangaje_O ko_O "_B-LOC Yerusalemu_I-LOC yunze_I-LOC ubumwe_I-LOC ari_O iyacu_O "_O maze_O itangira_O kwizihiza_O mu_O gihe_O cy_O 'amezi_O 15_O isabukuru_O y'_O imyaka_O 3.000_O ishize_O Umwami_O Dawidi_B-PER ahaye_O uwo_O murwa_O kuba_O umurwa_O mukuru_O w'_O Abayahudi_O ._O	kin
Ubwongereza bwagabanyije imipaka y 'urusaku ku bibuga by 'indege bitatu by 'i Londres .	Ubwongereza_B-LOC bwagabanyije_O imipaka_O y_O 'urusaku_O ku_O bibuga_O by_O 'indege_O bitatu_O by_O 'i_O Londres_B-LOC ._O	kin
LONDON 1996 - 28 Ukuboza	LONDON_B-LOC 1996_O -_O 28_O Ukuboza_O	kin
Ku wa gatatu , guverinoma y' u Bwongereza yagabanyije ingano y' urusaku ku bibuga by' indege bya Heathrow , Gatwick na Stansted byo mu mujyi wa Londres , kandi itangaza ko igiye gushyiraho ingamba zikomeye zo gutahura no guhana abarenga ku mategeko .	Ku_O wa_O gatatu_O ,_O guverinoma_O y'_O u_O Bwongereza_O yagabanyije_O ingano_O y'_O urusaku_O ku_O bibuga_O by'_O indege_O bya_O Heathrow_B-LOC ,_O Gatwick_B-LOC na_O Stansted_B-LOC byo_O mu_O mujyi_O wa_O Londres_B-LOC ,_O kandi_O itangaza_O ko_O igiye_O gushyiraho_O ingamba_O zikomeye_O zo_O gutahura_O no_O guhana_O abarenga_O ku_O mategeko_O ._O	kin
Umuvugizi w' ikigo gishinzwe gutwara abantu n 'ibintu yavuze ko iyo mipaka izatangira gukurikizwa ku itariki ya 1 Mutarama 1997 .	Umuvugizi_O w'_O ikigo_B-ORG gishinzwe_I-ORG gutwara_I-ORG abantu_I-ORG n_I-ORG 'ibintu_I-ORG yavuze_O ko_O iyo_O mipaka_O izatangira_O gukurikizwa_O ku_O itariki_O ya_O 1_O Mutarama_O 1997_O ._O	kin
Umubare ntarengwa w' urusaku ku manywa wagabanyijweho decibel eshatu ugera kuri 94 , mu gihe uw' ijoro wagabanyijweho decibel ebyiri ugera kuri 87 .	Umubare_O ntarengwa_O w'_O urusaku_O ku_O manywa_O wagabanyijweho_O decibel_O eshatu_O ugera_O kuri_O 94_O ,_O mu_O gihe_O uw'_O ijoro_O wagabanyijweho_O decibel_O ebyiri_O ugera_O kuri_O 87_O ._O	kin
Yakomeje agira ati " Ni ukugabanya cyane urusaku ugereranyije n' uko abaturage baho babyifuzaga .	Yakomeje_O agira_O ati_O "_O Ni_O ukugabanya_O cyane_O urusaku_O ugereranyije_O n'_O uko_O abaturage_O baho_O babyifuzaga_O ._O	kin
Minisitiri w' ubwikorezi bw' indege , Lord Goschen , mu itangazo rye , yagize ati : " Nubwo bimeze bityo , nemera ntashidikanya ko inyungu zose zizatangwa zizaba ari ingirakamaro . "	Minisitiri_O w'_O ubwikorezi_O bw'_O indege_O ,_O Lord_O Goschen_B-PER ,_O mu_O itangazo_O rye_O ,_O yagize_O ati_O :_O "_O Nubwo_O bimeze_O bityo_O ,_O nemera_O ntashidikanya_O ko_O inyungu_O zose_O zizatangwa_O zizaba_O ari_O ingirakamaro_O ._O "_O	kin
Minisiteri yavuze ko yizeye ko imipaka mishya ishobora kubahirizwa n' indege zikiriho . "	Minisiteri_O yavuze_O ko_O yizeye_O ko_O imipaka_O mishya_O ishobora_O kubahirizwa_O n'_O indege_O zikiriho_O ._O "_O	kin
Umuvugizi w' iyo kompanyi yavuze ko izo ndege zishobora gutwarwa mu buryo bucece .	Umuvugizi_O w'_O iyo_O kompanyi_O yavuze_O ko_O izo_O ndege_O zishobora_O gutwarwa_O mu_O buryo_O bucece_O ._O	kin
Kugabanya igipimo cy' urusaku ni kimwe n' icyari giteganyijwe mu nyandiko y' ubuvugizi yasohotse mu Kwakira 1995 .	Kugabanya_O igipimo_O cy'_O urusaku_O ni_O kimwe_O n'_O icyari_O giteganyijwe_O mu_O nyandiko_O y'_O ubuvugizi_O yasohotse_O mu_O Kwakira_O 1995_O ._O	kin
Ibipimo by' urusaku bikurikizwa muri iki gihe ku kibuga cy' indege cya Heathrow , kimwe mu bibuga by' indege bifite abantu benshi ku isi , byatangiye gukurikizwa kuva mu mwaka wa 1959 no ku kibuga cy' indege cya Gatwick kuva mu mwaka wa 1968 .	Ibipimo_O by'_O urusaku_O bikurikizwa_O muri_O iki_O gihe_O ku_O kibuga_O cy'_O indege_O cya_O Heathrow_B-LOC ,_O kimwe_O mu_O bibuga_O by'_O indege_O bifite_O abantu_O benshi_O ku_O isi_O ,_O byatangiye_O gukurikizwa_O kuva_O mu_O mwaka_O wa_O 1959_O no_O ku_O kibuga_O cy'_O indege_O cya_O Gatwick_B-LOC kuva_O mu_O mwaka_O wa_O 1968_O ._O	kin
Umubare w' indangururamajwi uzongerwa kandi zimwe zizahindurwa kugira ngo zibone indege zifite urusaku .	Umubare_O w'_O indangururamajwi_O uzongerwa_O kandi_O zimwe_O zizahindurwa_O kugira_O ngo_O zibone_O indege_O zifite_O urusaku_O ._O	kin
- Icyumba cy 'amakuru cy 'i Londres + 44 171 542 7717	-_O Icyumba_B-ORG cy_I-ORG 'amakuru_I-ORG cy_I-ORG 'i_I-ORG Londres_I-ORG +_O 44_O 171_O 542_O 7717_O	kin
Umukinnyi wa Tennis - Philippoussis yatsinze Woodforde mu mikino ya US Open .	Umukinnyi_O wa_O Tennis_O -_O Philippoussis_B-PER yatsinze_O Woodforde_B-PER mu_O mikino_O ya_O US_O Open_O ._O	kin
NEW YORK , ku itariki ya 27 Kanama 1996	NEW_B-LOC YORK_I-LOC ,_O ku_O itariki_O ya_O 27_O Kanama_O 1996_O	kin
Mark Philippoussis yatsinze mugenzi we w 'umunya-Australia Mark Woodforde 6-7 ( 6-8 ) 6-3 6-3 6-3 mu mukino w 'icyiciro cya mbere cy 'irushanwa rya US Open ku wa Kabiri .	Mark_B-PER Philippoussis_I-PER yatsinze_O mugenzi_O we_O w_O 'umunya-Australia_O Mark_B-PER Woodforde_I-PER 6-7_O (_O 6-8_O )_O 6-3_O 6-3_O 6-3_O mu_O mukino_O w_O 'icyiciro_O cya_O mbere_O cy_O 'irushanwa_O rya_O US_O Open_O ku_O wa_O Kabiri_O ._O	kin
Aba basore bombi bakinanaga mu gikombe cya Davis Cup bahanganye nyuma y' uko mu cyumweru gishize basubukuye umukino w' amajonjora mu bagabo .	Aba_O basore_O bombi_O bakinanaga_O mu_O gikombe_O cya_O Davis_O Cup_O bahanganye_O nyuma_O y'_O uko_O mu_O cyumweru_O gishize_O basubukuye_O umukino_O w'_O amajonjora_O mu_O bagabo_O ._O	kin
Philippoussis agiye gukina umukino wa gatatu n 'umukinnyi wa mbere ku isi Pete Sampras wo muri Leta Zunze Ubumwe za Amerika , uwo yatsinze muri Australian Open mu kwezi kwa mbere gushize .	Philippoussis_B-PER agiye_O gukina_O umukino_O wa_O gatatu_O n_O 'umukinnyi_O wa_O mbere_O ku_O isi_O Pete_B-PER Sampras_I-PER wo_O muri_O Leta_B-LOC Zunze_I-LOC Ubumwe_I-LOC za_I-LOC Amerika_I-LOC ,_O uwo_O yatsinze_O muri_O Australian_O Open_O mu_O kwezi_O kwa_O mbere_O gushize_O ._O	kin
-- Icyumba cy 'amakuru cya Sydney 61-2 9373-1800	--_O Icyumba_B-ORG cy_I-ORG 'amakuru_I-ORG cya_I-ORG Sydney_I-ORG 61-2_O 9373-1800_O	kin
Rugby union-Ubwongereza bwahawe amahirwe ya nyuma yo kuguma mu bihugu bitanu .	Rugby_O union-Ubwongereza_O bwahawe_O amahirwe_O ya_O nyuma_O yo_O kuguma_O mu_O bihugu_O bitanu_O ._O	kin
LONDON 1996 - 28 Ukuboza	LONDON_B-LOC 1996_O -_O 28_O Ukuboza_O	kin
U Bwongereza bwahawe amahirwe ya nyuma yo kuguma muri shampiyona y 'ibihugu bitanu n 'ubwo bwagiranye amasezerano na televiziyo ya Sky ya Rupert Murdoch .	U_B-LOC Bwongereza_I-LOC bwahawe_O amahirwe_O ya_O nyuma_O yo_O kuguma_O muri_O shampiyona_O y_O 'ibihugu_O bitanu_O n_O 'ubwo_O bwagiranye_O amasezerano_O na_O televiziyo_O ya_O Sky_B-ORG ya_O Rupert_B-PER Murdoch_I-PER ._O	kin
Mu itangazo ryashyizwe ahagaragara kuri uyu wa Gatatu , Komite ya Televiziyo y' Ibihugu bine yavuze ko amatariki y' irushanwa rihuza Ecosse , Pays de Galles , Irilande n' u Bufaransa mu mwaka utaha yashyizwe ahagaragara .	Mu_O itangazo_O ryashyizwe_O ahagaragara_O kuri_O uyu_O wa_O Gatatu_O ,_O Komite_B-ORG ya_I-ORG Televiziyo_I-ORG y'_I-ORG Ibihugu_I-ORG bine_I-ORG yavuze_O ko_O amatariki_O y'_O irushanwa_O rihuza_O Ecosse_B-LOC ,_O Pays_B-LOC de_I-LOC Galles_I-LOC ,_O Irilande_B-LOC n'_O u_O Bufaransa_B-LOC mu_O mwaka_O utaha_O yashyizwe_O ahagaragara_O ._O	kin
Itangazo ryagize riti " Hagati y 'ubu n 'icyo gihe , ibiganiro bizakorwa mu kugerageza bwa nyuma kwemeza Ishyirahamwe ry' Umupira w' Intoki wa Rugby gukiza shampiyona y' Ibihugu Bitanu uko imeze ubu . "	Itangazo_O ryagize_O riti_O "_O Hagati_O y_O 'ubu_O n_O 'icyo_O gihe_O ,_O ibiganiro_O bizakorwa_O mu_O kugerageza_O bwa_O nyuma_O kwemeza_O Ishyirahamwe_B-ORG ry'_I-ORG Umupira_I-ORG w'_I-ORG Intoki_I-ORG wa_I-ORG Rugby_I-ORG gukiza_O shampiyona_O y'_O Ibihugu_O Bitanu_O uko_O imeze_O ubu_O ._O "_O	kin
Nta bisobanuro birambuye byatanzwe .	Nta_O bisobanuro_O birambuye_O byatanzwe_O ._O	kin
Amasezerano y' ikoranabuhanga n' ikigo cy' itangazamakuru cy' Ubwongereza ( British Broadcasting Corporation ) yari asaranganywa n' ibihugu bine , mu gihe u Bufaransa bwo bwari bufite televiziyo yabwo bwite .	Amasezerano_O y'_O ikoranabuhanga_O n'_O ikigo_O cy'_O itangazamakuru_O cy'_O Ubwongereza_O (_B-ORG British_I-ORG Broadcasting_I-ORG Corporation_I-ORG )_I-ORG yari_O asaranganywa_O n'_O ibihugu_O bine_O ,_O mu_O gihe_O u_B-LOC Bufaransa_I-LOC bwo_O bwari_O bufite_O televiziyo_O yabwo_O bwite_O ._O	kin
Mu kwezi gushize , Tom Kiernan , umuyobozi w' akanama k' ibihugu bitanu , yavuze ko u Bwongereza buzavanwa mu irushanwa " keretse iyo imimerere ihindutse mu gihe cya vuba . "	Mu_O kwezi_O gushize_O ,_O Tom_B-PER Kiernan_I-PER ,_O umuyobozi_O w'_O akanama_O k'_O ibihugu_O bitanu_O ,_O yavuze_O ko_O u_B-LOC Bwongereza_I-LOC buzavanwa_O mu_O irushanwa_O "_O keretse_O iyo_O imimerere_O ihindutse_O mu_O gihe_O cya_O vuba_O ._O "_O	kin
Cricket - NZ ifite gahunda zitoroshye haba mu gihugu ndetse no hanze yacyo .	Cricket_O -_O NZ_B-LOC ifite_O gahunda_O zitoroshye_O haba_O mu_O gihugu_O ndetse_O no_O hanze_O yacyo_O ._O	kin
WELLINGTON 1996-08-28 Ibitekerezo byanyu	WELLINGTON_B-LOC 1996-08-28_O Ibitekerezo_O byanyu_O	kin
