input	output	language
Kuom dweche abiriyogo , riwruoge ma ok mag sirkal ne okelo pasent 76 mag ohala duto ma ne owal , ka " chuma ma ok owal " ema ne okelo pasent 42.5 mar ohala duto ma ne owal ma ochopo dola milion 951 .	Kuom_O dweche_O abiriyogo_O ,_O riwruoge_O ma_O ok_O mag_O sirkal_O ne_O okelo_O pasent_O 76_O mag_O ohala_O duto_O ma_O ne_O owal_O ,_O ka_O "_O chuma_O ma_O ok_O owal_O "_O ema_O ne_O okelo_O pasent_O 42.5_O mar_O ohala_O duto_O ma_O ne_O owal_O ma_O ochopo_O dola_O milion_O 951_O ._O	luo
" Gige kemikal " ne luwo bang 'mano gi pasent 13 , kae to " gik mitiyogo e wuoth " ne nigi pasent 9 , to gikone chiemo , math kod ndawa ne nigi pasent 6.3 .	"_O Gige_O kemikal_O "_O ne_O luwo_O bang_O 'mano_O gi_O pasent_O 13_O ,_O kae_O to_O "_O gik_O mitiyogo_O e_O wuoth_O "_O ne_O nigi_O pasent_O 9_O ,_O to_O gikone_O chiemo_O ,_O math_O kod_O ndawa_O ne_O nigi_O pasent_O 6.3_O ._O	luo
Colombia ne en ohala maduong 'ne gik ma ok owal mag Venezuela gi pasent 27.4 .	Colombia_B-LOC ne_O en_O ohala_O maduong_O 'ne_O gik_O ma_O ok_O owal_O mag_O Venezuela_B-LOC gi_O pasent_O 27.4_O ._O	luo
Amerka luwo bang 'e gi pasent 24.6 .	Amerka_B-LOC luwo_O bang_O 'e_O gi_O pasent_O 24.6_O ._O	luo
-- Od ndiko mar Caracas , 582 834405 REUTERS JPR	--_O Od_O ndiko_O mar_O Caracas_B-LOC ,_O 582_O 834405_O REUTERS_B-PER JPR_O	luo
Polise mag mibadhi e taon mar Buenos Aires ne omak e wach tiyo gi pesa e yor mibadhi .	Polise_O mag_O mibadhi_O e_O taon_O mar_O Buenos_B-LOC Aires_I-LOC ne_O omak_O e_O wach_O tiyo_O gi_O pesa_O e_O yor_O mibadhi_O ._O	luo
BUENOS AIRES , Argentina 1996 - 29 - Agost	BUENOS_B-LOC AIRES_I-LOC ,_O Argentina_B-LOC 1996_O -_O 29_O -_O Agost_O	luo
Owete apar gadek ma ne tiyo e polis e gweng 'mar Buenos Aires ne omak e wach tiyo gi pesa e yor mibadhi , ka luwore gi weche ma sirkal nowacho chieng 'Tich Ang 'wen .	Owete_O apar_O gadek_O ma_O ne_O tiyo_O e_O polis_O e_O gweng_O 'mar_O Buenos_B-LOC Aires_I-LOC ne_O omak_O e_O wach_O tiyo_O gi_O pesa_O e_O yor_O mibadhi_O ,_O ka_O luwore_O gi_O weche_O ma_O sirkal_O nowacho_O chieng_O 'Tich_O Ang_O 'wen_O ._O	luo
Moko kuomgi ne gin jotelo ma ne ochung 'ne weche mag mibadhi e alwora mar Buenos Aires , moriwo koda Commissioner Juan Carlos Lago .	Moko_O kuomgi_O ne_O gin_O jotelo_O ma_O ne_O ochung_O 'ne_O weche_O mag_O mibadhi_O e_O alwora_O mar_O Buenos_B-LOC Aires_I-LOC ,_O moriwo_O koda_O Commissioner_O Juan_B-PER Carlos_I-PER Lago_I-PER ._O	luo
Polise ne manyo ofisa mar 14 .	Polise_O ne_O manyo_O ofisa_O mar_O 14_O ._O	luo
Gaset mar La Nacion nowacho ni ne iparo ni polisego ne kwayo asoya mar dola 50,000 nyaka 500,000 kuom kembe ma ne ipenjogi wach chulo osuru mondo omi " gilal " weche ma ne ondik kuomgi .	Gaset_O mar_O La_B-ORG Nacion_I-ORG nowacho_O ni_O ne_O iparo_O ni_O polisego_O ne_O kwayo_O asoya_O mar_O dola_O 50,000_O nyaka_O 500,000_O kuom_O kembe_O ma_O ne_O ipenjogi_O wach_O chulo_O osuru_O mondo_O omi_O "_O gilal_O "_O weche_O ma_O ne_O ondik_O kuomgi_O ._O	luo
Alberto Piotti , ma en jatend jorit malworo e gweng 'mar Buenos Aires , nowacho ne televison mar pinyno ni polise 3,600 mag mibadhi oseriemb e tijgi e higini abich mosekalo .	Alberto_B-PER Piotti_I-PER ,_O ma_O en_O jatend_O jorit_O malworo_O e_O gweng_O 'mar_O Buenos_B-LOC Aires_I-LOC ,_O nowacho_O ne_O televison_O mar_O pinyno_O ni_O polise_O 3,600_O mag_O mibadhi_O oseriemb_O e_O tijgi_O e_O higini_O abich_O mosekalo_O ._O	luo
" En tich madhi nyime .	"_O En_O tich_O madhi_O nyime_O ._O	luo
Kendo nonro e wi mibadhi mar polise nyalore mana nikech nitie joma nigi chir mar fwenyo timbego , " Piotti nowacho kamano , kochiwo singo mar timo lokruok maduong 'ne polise mag gweng 'no dwe mabiro .	Kendo_O nonro_O e_O wi_O mibadhi_O mar_O polise_O nyalore_O mana_O nikech_O nitie_O joma_O nigi_O chir_O mar_O fwenyo_O timbego_O ,_O "_O Piotti_B-PER nowacho_O kamano_O ,_O kochiwo_O singo_O mar_O timo_O lokruok_O maduong_O 'ne_O polise_O mag_O gweng_O 'no_O dwe_O mabiro_O ._O	luo
Sirkal mar Brazil chano mar oro bajet mar 1997 ne Kongres .	Sirkal_O mar_O Brazil_B-LOC chano_O mar_O oro_O bajet_O mar_O 1997_O ne_O Kongres_B-ORG ._O	luo
BRASILIA 1996-08-29 weche mokor	BRASILIA_B-LOC 1996-08-29_O weche_O mokor_O	luo
Jatelo moro nowacho ni Antonio Kandir , ma en jatelo mochung 'ne weche pur e piny Brazil , ne dhi chiwo kopi mar bajet mar sirkal mar higa 1997 ne Kongres chieng 'Tich Ang 'wen .	Jatelo_O moro_O nowacho_O ni_O Antonio_B-PER Kandir_I-PER ,_O ma_O en_O jatelo_O mochung_O 'ne_O weche_O pur_O e_O piny_O Brazil_O ,_O ne_O dhi_O chiwo_O kopi_O mar_O bajet_O mar_O sirkal_O mar_O higa_O 1997_O ne_O Kongres_B-ORG chieng_O 'Tich_O Ang_O 'wen_O ._O	luo
E piny Mexico , kwan mar Cetes e odiechieng 'achiel medore nikech luoro .	E_O piny_B-LOC Mexico_I-LOC ,_O kwan_O mar_O Cetes_O e_O odiechieng_O 'achiel_O medore_O nikech_O luoro_O ._O	luo
MEXICO CITY 1996-08-29 Weche Michakogo	MEXICO_B-LOC CITY_I-LOC 1996-08-29_O Weche_O Michakogo_O	luo
E odiechieng 'achielno , osuru mar Cetes e piny Mexico ne omedore gi pasent 50 mochopo pasent 24.25 nikech luoro ma ne ji nigo kuom monj manyien mag jolweny e gwenge ariyo mag milambo , jo ohala nowacho kamano .	E_O odiechieng_O 'achielno_O ,_O osuru_O mar_O Cetes_O e_O piny_O Mexico_B-LOC ne_O omedore_O gi_O pasent_O 50_O mochopo_O pasent_O 24.25_O nikech_O luoro_O ma_O ne_O ji_O nigo_O kuom_O monj_O manyien_O mag_O jolweny_O e_O gwenge_O ariyo_O mag_O milambo_O ,_O jo_O ohala_O nowacho_O kamano_O ._O	luo
Ja ohala moro nowacho kama : " Nitie joma tiyo gi weche manyien - go e keto pek e chulo osuru , kata kamano , nitie jotugo moromo ma biro ng 'iewo kendo mano biro geng 'o osuru kik medre ahinya . "	Ja_O ohala_O moro_O nowacho_O kama_O :_O "_O Nitie_O joma_O tiyo_O gi_O weche_O manyien_O -_O go_O e_O keto_O pek_O e_O chulo_O osuru_O ,_O kata_O kamano_O ,_O nitie_O jotugo_O moromo_O ma_O biro_O ng_O 'iewo_O kendo_O mano_O biro_O geng_O 'o_O osuru_O kik_O medre_O ahinya_O ._O "_O	luo
Lwenje mag jolweny ma ne ochan e gwenge ariyo ma milambo e otieno achiel ma ne onego ji 13 ne okelo luoro maduong 'e ohelni mag Mexico .	Lwenje_O mag_O jolweny_O ma_O ne_O ochan_O e_O gwenge_O ariyo_O ma_O milambo_O e_O otieno_O achiel_O ma_O ne_O onego_O ji_O 13_O ne_O okelo_O luoro_O maduong_O 'e_O ohelni_O mag_O Mexico_B-LOC ._O	luo
Pesa mag bengi koda pesa mamoko , moriwo nyaka pesa mag pagare , ne omedore gi pasent 46 mochopo pasent 25.10 .	Pesa_O mag_O bengi_O koda_O pesa_O mamoko_O ,_O moriwo_O nyaka_O pesa_O mag_O pagare_O ,_O ne_O omedore_O gi_O pasent_O 46_O mochopo_O pasent_O 25.10_O ._O	luo
Jo ohala ne owacho ni kwan mag gige sirkal ma ne itiyogo kuom kinde malach ne odok chien nikech parruok ma ne nitie e ohala .	Jo_O ohala_O ne_O owacho_O ni_O kwan_O mag_O gige_O sirkal_O ma_O ne_O itiyogo_O kuom_O kinde_O malach_O ne_O odok_O chien_O nikech_O parruok_O ma_O ne_O nitie_O e_O ohala_O ._O	luo
Ng 'eny mar pesa ma ne onego ochul nochopo pesos bilion 2.209 , kendo ne nitie pesa mokalo pesos bilion 684 ma ne ochiw e ohala mokwongo .	Ng_O 'eny_O mar_O pesa_O ma_O ne_O onego_O ochul_O nochopo_O pesos_O bilion_O 2.209_O ,_O kendo_O ne_O nitie_O pesa_O mokalo_O pesos_O bilion_O 684_O ma_O ne_O ochiw_O e_O ohala_O mokwongo_O ._O	luo
Jo ohala paro ni pekno biro medore nikech pesa biro medore kapok dwe orumo .	Jo_O ohala_O paro_O ni_O pekno_O biro_O medore_O nikech_O pesa_O biro_O medore_O kapok_O dwe_O orumo_O ._O	luo
--- Patricia Lezama , dala mar Mexico newroom ( 525 ) 728 9554	---_O Patricia_B-PER Lezama_I-PER ,_O dala_B-LOC mar_I-LOC Mexico_I-LOC newroom_O (_O 525_O )_O 728_O 9554_O	luo
Chuny mar ng 'anyo medore e gweng 'moro e piny Mexico ka dhi nyime gi yiero .	Chuny_O mar_O ng_O 'anyo_O medore_O e_O gweng_O 'moro_O e_O piny_O Mexico_O ka_O dhi_O nyime_O gi_O yiero_O ._O	luo
( Mondo ine weche momedore , ne gaset mar Amkeni ! )	(_O Mondo_O ine_O weche_O momedore_O ,_O ne_O gaset_O mar_O Amkeni_O !_O )_O	luo
CHILPANCINGO , Mexico 1996 - 28 - Agost	CHILPANCINGO_B-LOC ,_O Mexico_B-LOC 1996_O -_O 28_O -_O Agost_O	luo
Ywaruok motelo ne yiero nowuok chieng 'Tich Adek e gweng 'mar Guerrero e piny Mexico , ka josiasa moko ma kwedo sirkal ne dwaro ni jolweny owuog e gweng 'no ka pok yiero ma ne dhi timore e gweng 'no ochopo .	Ywaruok_O motelo_O ne_O yiero_O nowuok_O chieng_O 'Tich_O Adek_O e_O gweng_O 'mar_O Guerrero_B-LOC e_O piny_O Mexico_O ,_O ka_O josiasa_O moko_O ma_O kwedo_O sirkal_O ne_O dwaro_O ni_O jolweny_O owuog_O e_O gweng_O 'no_O ka_O pok_O yiero_O ma_O ne_O dhi_O timore_O e_O gweng_O 'no_O ochopo_O ._O	luo
Barupno noting 'o sei mag ji madirom 200 ma nodak e alworano kaachiel gi jotend anyuola ma nodak e alworano .	Barupno_O noting_O 'o_O sei_O mag_O ji_O madirom_O 200_O ma_O nodak_O e_O alworano_O kaachiel_O gi_O jotend_O anyuola_O ma_O nodak_O e_O alworano_O ._O	luo
Grube moko mag jorit mag yiero bende nowacho ni bedoe mar jolweny , ma oselandore e gweng 'mangima e dwe mokalo ka gimanyo grup manyien mar jolweny , ne nyalo miyo jo ma ne dhi goyo ombulu luoro kendo mano ne osekelo tungni e gweng 'no .	Grube_O moko_O mag_O jorit_O mag_O yiero_O bende_O nowacho_O ni_O bedoe_O mar_O jolweny_O ,_O ma_O oselandore_O e_O gweng_O 'mangima_O e_O dwe_O mokalo_O ka_O gimanyo_O grup_O manyien_O mar_O jolweny_O ,_O ne_O nyalo_O miyo_O jo_O ma_O ne_O dhi_O goyo_O ombulu_O luoro_O kendo_O mano_O ne_O osekelo_O tungni_O e_O gweng_O 'no_O ._O	luo
Grup moro mar jo Faransa ma ne ng 'iyo yiero , Agir Ensemble pour les Droits de l 'Homme , ne ong 'ado ni bedoe mar jolweny ne miyo jopur manie gweng 'no bedo gi parruok mang 'eny kendo mano ne nyalo monogi timo yiero e yo makare .	Grup_O moro_O mar_O jo_O Faransa_O ma_O ne_O ng_O 'iyo_O yiero_O ,_O Agir_B-ORG Ensemble_I-ORG pour_I-ORG les_I-ORG Droits_I-ORG de_I-ORG l_I-ORG 'Homme_I-ORG ,_O ne_O ong_O 'ado_O ni_O bedoe_O mar_O jolweny_O ne_O miyo_O jopur_O manie_O gweng_O 'no_O bedo_O gi_O parruok_O mang_O 'eny_O kendo_O mano_O ne_O nyalo_O monogi_O timo_O yiero_O e_O yo_O makare_O ._O	luo
Dhano biro yiero jokanyo mag od bura mar pinyno kod jokanyo mag ofise 75 mag sirkal .	Dhano_O biro_O yiero_O jokanyo_O mag_O od_O bura_O mar_O pinyno_O kod_O jokanyo_O mag_O ofise_O 75_O mag_O sirkal_O ._O	luo
( Lokruok mar nyiso yiero ok en mar gavana ) .	(_O Lokruok_O mar_O nyiso_O yiero_O ok_O en_O mar_O gavana_O )_O ._O	luo
Kata obedo ni ne nitie akwede mang 'eny kamano , Gov.	Kata_O obedo_O ni_O ne_O nitie_O akwede_O mang_O 'eny_O kamano_O ,_O Gov._O	luo
Angel Aguirre nosingore ni yiero ne dhi bedo maonge mibadhi kendo makare kendo nowacho ni ne ok ogeno yudo chandruok moro amora kowuok kuom grup manyien mar jolweny miluongo ni Popular Revolutionary Army .	Angel_B-PER Aguirre_I-PER nosingore_O ni_O yiero_O ne_O dhi_O bedo_O maonge_O mibadhi_O kendo_O makare_O kendo_O nowacho_O ni_O ne_O ok_O ogeno_O yudo_O chandruok_O moro_O amora_O kowuok_O kuom_O grup_O manyien_O mar_O jolweny_O miluongo_O ni_O Popular_B-ORG Revolutionary_I-ORG Army_I-ORG ._O	luo
Aguirre nowacho ni , " chenro mar yiero osedhi nyime kaluwore gi chik manyien mar yiero mar sirkal , " kendo nomedo ni yiero ne dhi bedo " tim ma nyiso ni ng 'ato nigi loch maradier . "	Aguirre_B-PER nowacho_O ni_O ,_O "_O chenro_O mar_O yiero_O osedhi_O nyime_O kaluwore_O gi_O chik_O manyien_O mar_O yiero_O mar_O sirkal_O ,_O "_O kendo_O nomedo_O ni_O yiero_O ne_O dhi_O bedo_O "_O tim_O ma_O nyiso_O ni_O ng_O 'ato_O nigi_O loch_O maradier_O ._O "_O	luo
Polise mag Brazil ne dwaro ng 'at moro ma Ja - Italia mondo odonj e jela .	Polise_O mag_O Brazil_B-LOC ne_O dwaro_O ng_O 'at_O moro_O ma_O Ja_O -_O Italia_O mondo_O odonj_O e_O jela_O ._O	luo
SAO PAULO , Brazil 1996 - 28 - Agost	SAO_B-PER PAULO_I-PER ,_O Brazil_B-LOC 1996_O -_O 28_O -_O Agost_O	luo
TV Globo nowacho ni Kot Maduong 'Moloyo mar Federal nogolo chik mondo omak Luciano Pessina , jasayans mar weche siasa ma wuon kuonde chiemo ariyo e dala mar Rio de Janeiro , kaluwore gi kwayo mar sirkal mar Italia mar chiwe ne jomahundu .	TV_B-ORG Globo_I-ORG nowacho_O ni_O Kot_B-ORG Maduong_I-ORG 'Moloyo_I-ORG mar_I-ORG Federal_I-ORG nogolo_O chik_O mondo_O omak_O Luciano_B-PER Pessina_I-PER ,_O jasayans_O mar_O weche_O siasa_O ma_O wuon_O kuonde_O chiemo_O ariyo_O e_O dala_O mar_O Rio_B-LOC de_I-LOC Janeiro_I-LOC ,_O kaluwore_O gi_O kwayo_O mar_O sirkal_O mar_O Italia_O mar_O chiwe_O ne_O jomahundu_O ._O	luo
Gaset mar Globo ne onwoyo weche ma okil mar Pessina nowacho kowacho ni ne oyudo osetwe Pessina e jela e piny Italia , kendo bang 'kane osegonye , ne odhi Brazil .	Gaset_O mar_O Globo_B-ORG ne_O onwoyo_O weche_O ma_O okil_O mar_O Pessina_O nowacho_O kowacho_O ni_O ne_O oyudo_O osetwe_O Pessina_B-PER e_O jela_O e_O piny_O Italia_B-LOC ,_O kendo_O bang_O 'kane_O osegonye_O ,_O ne_O odhi_O Brazil_B-LOC ._O	luo
Kanise abiriyo nokwedo ahinya timbe gero koda ketho chik ma ne itimo e gwenge mag Brazil .	Kanise_O abiriyo_O nokwedo_O ahinya_O timbe_O gero_O koda_O ketho_O chik_O ma_O ne_O itimo_O e_O gwenge_O mag_O Brazil_B-LOC ._O	luo
BRASILIA 1996-08-28 Gik ma Ji Wacho e Wi Muma	BRASILIA_B-LOC 1996-08-28_O Gik_O ma_O Ji_O Wacho_O e_O Wi_O Muma_O	luo
Kanise abiriyo ne oriwore chieng 'Tich Adek e kwedo " timbe gero mapile " e gwenge ma iye mag Brazil koda kaka sirkal ok oseng 'ado bura ne jogo ma ne onego jopur ma ne onge lowo .	Kanise_O abiriyo_O ne_O oriwore_O chieng_O 'Tich_O Adek_O e_O kwedo_O "_O timbe_O gero_O mapile_O "_O e_O gwenge_O ma_O iye_O mag_O Brazil_B-LOC koda_O kaka_O sirkal_O ok_O oseng_O 'ado_O bura_O ne_O jogo_O ma_O ne_O onego_O jopur_O ma_O ne_O onge_O lowo_O ._O	luo
Grube ariyo mag kanise ne ondiko barua ne Jo - Brazil kowacho kama : " E nying Yesu , wadwaro ni uket wang 'u kuom gik matimore e gwenge mag Brazil . "	Grube_O ariyo_O mag_O kanise_O ne_O ondiko_O barua_O ne_O Jo_O -_O Brazil_O kowacho_O kama_O :_O "_O E_O nying_O Yesu_B-PER ,_O wadwaro_O ni_O uket_O wang_O 'u_O kuom_O gik_O matimore_O e_O gwenge_O mag_O Brazil_O ._O "_O	luo
Barua mar National Council of Christian Churches of Brazil kod Coordinate of Ecumenical Service ne oor ne Ker Fernando Henrique Cardoso bang 'bedo e seminar e wi timbe gero mopong 'piny Brazil .	Barua_O mar_O National_B-ORG Council_I-ORG of_I-ORG Christian_I-ORG Churches_I-ORG of_I-ORG Brazil_I-ORG kod_O Coordinate_B-ORG of_I-ORG Ecumenical_I-ORG Service_I-ORG ne_O oor_O ne_O Ker_O Fernando_B-PER Henrique_I-PER Cardoso_I-PER bang_O 'bedo_O e_O seminar_O e_O wi_O timbe_O gero_O mopong_O 'piny_O Brazil_B-LOC ._O	luo
Nyaka chop sani , ji 36 osetho e lwenje mag lowo e gwenge mag Brazil e higani , moriwo nyaka jopur 19 ma ne onegi gi polise e dwe mar April e gweng 'Para man yo nyandwat mar pinyno .	Nyaka_O chop_O sani_O ,_O ji_O 36_O osetho_O e_O lwenje_O mag_O lowo_O e_O gwenge_O mag_O Brazil_O e_O higani_O ,_O moriwo_O nyaka_O jopur_O 19_O ma_O ne_O onegi_O gi_O polise_O e_O dwe_O mar_O April_O e_O gweng_B-LOC 'Para_I-LOC man_O yo_O nyandwat_O mar_O pinyno_O ._O	luo
Baruano ne wuoyo kuom nek mag jopur ma ne onge lowo e dwe mar Agost 1995 kod April 1996 , ma ne onego jopur 27 ma ne onge lowo .	Baruano_O ne_O wuoyo_O kuom_O nek_O mag_O jopur_O ma_O ne_O onge_O lowo_O e_O dwe_O mar_O Agost_O 1995_O kod_O April_O 1996_O ,_O ma_O ne_O onego_O jopur_O 27_O ma_O ne_O onge_O lowo_O ._O	luo
Jatelo moro mawuok e piny Thailand ringo a Hong Kong bang 'donjo e obadho mar uso passport .	Jatelo_O moro_O mawuok_O e_O piny_O Thailand_O ringo_O a_O Hong_B-LOC Kong_I-LOC bang_O 'donjo_O e_O obadho_O mar_O uso_O passport_O ._O	luo
HONG KONG 1996-08-29 Yore mopogore opogore mag lendo	HONG_B-LOC KONG_I-LOC 1996-08-29_O Yore_O mopogore_O opogore_O mag_O lendo_O	luo
Jatelo moro ma Thailand noringo oa Hong Kong bang 'ka polis mar kedo gi mibadhi ne openje e wi wach kwayo asoya mondo ogolne passport , redio mar sirkal mar Hong Kong nowacho kamano chieng 'Tich Ang 'wen .	Jatelo_O moro_O ma_O Thailand_O noringo_O oa_O Hong_B-LOC Kong_I-LOC bang_O 'ka_O polis_O mar_O kedo_O gi_O mibadhi_O ne_O openje_O e_O wi_O wach_O kwayo_O asoya_O mondo_O ogolne_O passport_O ,_O redio_O mar_O sirkal_O mar_O Hong_B-LOC Kong_I-LOC nowacho_O kamano_O chieng_O 'Tich_O Ang_O 'wen_O ._O	luo
Jalno ma ne ok ohul nyinge ne owuok e piny Ingresa bang 'ka ne osetweye kendo bang 'mano ne ogonye gi riwruok miluongo ni Independent Commission Against Corruption ( ICAC ) .	Jalno_O ma_O ne_O ok_O ohul_O nyinge_O ne_O owuok_O e_O piny_O Ingresa_O bang_O 'ka_O ne_O osetweye_O kendo_O bang_O 'mano_O ne_O ogonye_O gi_O riwruok_O miluongo_O ni_O Independent_B-ORG Commission_I-ORG Against_I-ORG Corruption_I-ORG (_O ICAC_B-ORG )_O ._O	luo
Jalno ne ogony bang 'ka ne omake chieng 'Tich Ariyo , ka girito nonro momedore , ICAC nowacho kamano e wach ma ne giwacho .	Jalno_O ne_O ogony_O bang_O 'ka_O ne_O omake_O chieng_O 'Tich_O Ariyo_O ,_O ka_O girito_O nonro_O momedore_O ,_O ICAC_B-ORG nowacho_O kamano_O e_O wach_O ma_O ne_O giwacho_O ._O	luo
Nowacho ni riwruok mar kedo gi mibadhi ne wuoyo gi sirkal mar Thailand e wi wachno , to moloyo e wi chal mar ng 'at ma ne odonjne .	Nowacho_O ni_O riwruok_O mar_O kedo_O gi_O mibadhi_O ne_O wuoyo_O gi_O sirkal_O mar_O Thailand_O e_O wi_O wachno_O ,_O to_O moloyo_O e_O wi_O chal_O mar_O ng_O 'at_O ma_O ne_O odonjne_O ._O	luo
Ok ong 'ere kabe ng 'at ma ne oringo ne nigi migawo moro e Hong Kong , kendo ofis ma Thailand ne ok ochiwo dwoko kuom wachno .	Ok_O ong_O 'ere_O kabe_O ng_O 'at_O ma_O ne_O oringo_O ne_O nigi_O migawo_O moro_O e_O Hong_B-LOC Kong_I-LOC ,_O kendo_O ofis_O ma_O Thailand_O ne_O ok_O ochiwo_O dwoko_O kuom_O wachno_O ._O	luo
E kinde ma ne omake , jotich mag ICAC nomako dola 100,000 mag Hong Kong .	E_O kinde_O ma_O ne_O omake_O ,_O jotich_O mag_O ICAC_B-ORG nomako_O dola_O 100,000_O mag_O Hong_O Kong_O ._O	luo
ICAC osebedo ka ng 'iyo ahinya timbe mag mibadhi mag passport bang 'kane jatelo moro mar Amerka ne otwe e jela nikech ohand pesa mag passport mag miriambo mag piny Honduras ma ne en achiel kuom timbe mag mibadhi ma ne itimo ne Jo - China .	ICAC_B-ORG osebedo_O ka_O ng_O 'iyo_O ahinya_O timbe_O mag_O mibadhi_O mag_O passport_O bang_O 'kane_O jatelo_O moro_O mar_O Amerka_B-LOC ne_O otwe_O e_O jela_O nikech_O ohand_O pesa_O mag_O passport_O mag_O miriambo_O mag_O piny_O Honduras_O ma_O ne_O en_O achiel_O kuom_O timbe_O mag_O mibadhi_O ma_O ne_O itimo_O ne_O Jo_O -_O China_O ._O	luo
Nonro mosetim e piny Thailand nyiso ni jolweny dwaro ni PM Banharn owuog e kom .	Nonro_O mosetim_O e_O piny_O Thailand_O nyiso_O ni_O jolweny_O dwaro_O ni_O PM_O Banharn_B-PER owuog_O e_O kom_O ._O	luo
BANGKOK 1996-08-29 Ngima mar Joot	BANGKOK_B-LOC 1996-08-29_O Ngima_O mar_O Joot_O	luo
Banharn , ma otelo ne pati auchiel , ma osebedo e sirkal kuom dweche 13 , biro romo gi ywaruok moro e bunge dwe mabiro .	Banharn_B-PER ,_O ma_O otelo_O ne_O pati_O auchiel_O ,_O ma_O osebedo_O e_O sirkal_O kuom_O dweche_O 13_O ,_O biro_O romo_O gi_O ywaruok_O moro_O e_O bunge_O dwe_O mabiro_O ._O	luo
Jatelo maduong 'mar sirkal , ma oselalo jal achiel ma ne oriwore kode e riwo sirkal lwedo e dwe ma kawuononi , igeno ni obiro kedo matek e mbaka ma dhi nyime nikech ywaruok ma ne nitie e kind jowetene koda siem ma ne ochiw ni jolweny mamoko ma ne oriwore kode e riwo sirkandno ne dhi weyo riwo sirkandno lwedo .	Jatelo_O maduong_O 'mar_O sirkal_O ,_O ma_O oselalo_O jal_O achiel_O ma_O ne_O oriwore_O kode_O e_O riwo_O sirkal_O lwedo_O e_O dwe_O ma_O kawuononi_O ,_O igeno_O ni_O obiro_O kedo_O matek_O e_O mbaka_O ma_O dhi_O nyime_O nikech_O ywaruok_O ma_O ne_O nitie_O e_O kind_O jowetene_O koda_O siem_O ma_O ne_O ochiw_O ni_O jolweny_O mamoko_O ma_O ne_O oriwore_O kode_O e_O riwo_O sirkandno_O ne_O dhi_O weyo_O riwo_O sirkandno_O lwedo_O ._O	luo
Nonro ma ne otim nonyiso ni Minista mar Riwruok mar Lweny miluongo ni Chavalit Yongchaiyudh , ma en jatelo mar riwruok mar siasa miluongo ni New Aspiration Party , ne en ng 'at mar ariyo e yiero mondo obed jatelo maduong 'mar sirkal .	Nonro_O ma_O ne_O otim_O nonyiso_O ni_O Minista_O mar_O Riwruok_O mar_O Lweny_O miluongo_O ni_O Chavalit_B-PER Yongchaiyudh_I-PER ,_O ma_O en_O jatelo_O mar_O riwruok_O mar_O siasa_O miluongo_O ni_O New_B-ORG Aspiration_I-ORG Party_I-ORG ,_O ne_O en_O ng_O 'at_O mar_O ariyo_O e_O yiero_O mondo_O obed_O jatelo_O maduong_O 'mar_O sirkal_O ._O	luo
Banharn ema ne otelo mogik e yiero mar jotelo ma ne idhi yier , kendo ne oyudo mana buche matin ne pasent achiel .	Banharn_B-PER ema_O ne_O otelo_O mogik_O e_O yiero_O mar_O jotelo_O ma_O ne_O idhi_O yier_O ,_O kendo_O ne_O oyudo_O mana_O buche_O matin_O ne_O pasent_O achiel_O ._O	luo
Chiegni pasent ariyo kuom adek mag joma ne openj ne paro ni sirkal ok en jaratiro kendo ok en gi chuny maler , to pasent 65 nowacho ni chandruok mag yuto mar pinygi ne en nikech loch marach mar sirkal .	Chiegni_O pasent_O ariyo_O kuom_O adek_O mag_O joma_O ne_O openj_O ne_O paro_O ni_O sirkal_O ok_O en_O jaratiro_O kendo_O ok_O en_O gi_O chuny_O maler_O ,_O to_O pasent_O 65_O nowacho_O ni_O chandruok_O mag_O yuto_O mar_O pinygi_O ne_O en_O nikech_O loch_O marach_O mar_O sirkal_O ._O	luo
Jatend din moro mar Hamas ma ne otwe e jela e piny Israel ne oter e osiptal kuom kinde machuok .	Jatend_O din_O moro_O mar_O Hamas_B-ORG ma_O ne_O otwe_O e_O jela_O e_O piny_O Israel_B-LOC ne_O oter_O e_O osiptal_O kuom_O kinde_O machuok_O ._O	luo
JERUSALEM 1996-08-29 weche mokor	JERUSALEM_B-LOC 1996-08-29_O weche_O mokor_O	luo
Jotend jela mag Israel ne otero ng 'at ma ne otwe ma ne ochako riwruok mar Hamas miluongo ni Sheikh Ahmed Yassin e osiptal kuom kinde machuok chieng 'Tich Ang 'wen mondo otimne nonro mag thieth , mana kaka ne giwacho .	Jotend_O jela_O mag_O Israel_O ne_O otero_O ng_O 'at_O ma_O ne_O otwe_O ma_O ne_O ochako_O riwruok_O mar_O Hamas_B-ORG miluongo_O ni_O Sheikh_O Ahmed_B-PER Yassin_I-PER e_O osiptal_O kuom_O kinde_O machuok_O chieng_O 'Tich_O Ang_O 'wen_O mondo_O otimne_O nonro_O mag_O thieth_O ,_O mana_O kaka_O ne_O giwacho_O ._O	luo
Jatelo moro e jela nowacho ni Yassin ne nigi tuwo mar adundo .	Jatelo_O moro_O e_O jela_O nowacho_O ni_O Yassin_B-PER ne_O nigi_O tuwo_O mar_O adundo_O ._O	luo
