input	output	language
A ma ya ama maka ịkọwa ọrụ J.S. Bach , ọ nwetakwara ihe nrite Nobel maka udo maka mbọ ọ gbara maka " òtù ụmụnna nke mba nile " na 1952 .	A_O ma_O ya_O ama_O maka_O ịkọwa_O ọrụ_O J.S._B-PER Bach_I-PER ,_O ọ_O nwetakwara_O ihe_O nrite_O Nobel_O maka_O udo_O maka_O mbọ_O ọ_O gbara_O maka_O "_O òtù_B-ORG ụmụnna_I-ORG nke_I-ORG mba_I-ORG nile_I-ORG "_O na_O 1952_O ._O	ibo
1974 - Ọwụwa Anyanwụ Germany na United States guzobere mmekọrịta diplomatic na nke mbụ ya .	1974_O -_O Ọwụwa_B-LOC Anyanwụ_I-LOC Germany_I-LOC na_O United_B-LOC States_I-LOC guzobere_O mmekọrịta_O diplomatic_O na_O nke_O mbụ_O ya_O ._O	ibo
1977 - E.F. ( Fritz ) Schumacher , guru akụnụba na onye dere akwụkwọ kacha ere ere bụ ́ " Small is Beautiful " , nwụrụ ka ọ na - aga nzukọ na Switzerland .	1977_O -_O E.F._B-PER (_I-PER Fritz_I-PER )_I-PER Schumacher_I-PER ,_O guru_O akụnụba_O na_O onye_O dere_O akwụkwọ_O kacha_O ere_O ere_O bụ_O ́_O "_O Small_O is_O Beautiful_O "_O ,_O nwụrụ_O ka_O ọ_O na_O -_O aga_O nzukọ_O na_O Switzerland_B-LOC ._O	ibo
1989 - Georges Simenon , onye edemede nke akwụkwọ 84 dabeere na njirimara onye nchọpụta Inspector Maigret , nwụrụ .	1989_O -_O Georges_B-PER Simenon_I-PER ,_O onye_O edemede_O nke_O akwụkwọ_O 84_O dabeere_O na_O njirimara_O onye_O nchọpụta_O Inspector_B-PER Maigret_I-PER ,_O nwụrụ_O ._O	ibo
1992 - Onye bụbu onye ndú ndị Kọmunist nke Bulgaria bụ Todor Zhivkov , nke a chụpụrụ n " ọchịchị n 'afọ 1989 , a mara ya ikpe ịga mkpọrọ afọ asaa mgbe a chọpụtara na ọ dara iwu maka irigbu ego steeti .	1992_O -_O Onye_O bụbu_O onye_O ndú_O ndị_O Kọmunist_O nke_O Bulgaria_B-LOC bụ_O Todor_B-PER Zhivkov_I-PER ,_O nke_O a_O chụpụrụ_O n_O "_O ọchịchị_O n_O 'afọ_O 1989_O ,_O a_O mara_O ya_O ikpe_O ịga_O mkpọrọ_O afọ_O asaa_O mgbe_O a_O chọpụtara_O na_O ọ_O dara_O iwu_O maka_O irigbu_O ego_O steeti_O ._O	ibo
1995 - N 'ikwupụta na " Jeruselem dị n 'otu bụ nke anyị , " Israel malitere ememe ọnwa 15 nke ncheta afọ 3,000 nke Eze Devid kwupụtara obodo ahụ dị ka isi obodo nke ndị Juu .	1995_O -_O N_O 'ikwupụta_O na_O "_O Jeruselem_B-LOC dị_O n_O 'otu_O bụ_O nke_O anyị_O ,_O "_O Israel_B-LOC malitere_O ememe_O ọnwa_O 15_O nke_O ncheta_O afọ_O 3,000_O nke_O Eze_O Devid_B-PER kwupụtara_O obodo_O ahụ_O dị_O ka_O isi_O obodo_O nke_O ndị_O Juu_O ._O	ibo
1995 - Nnọkọ Ụwa nke Anọ Maka Ndị Inyom , nzukọ UN kasị ukwuu n' akụkọ ihe mere eme , malitere n' Ụlọ Nzukọ Ukwu nke Ndị Mmadụ nke China na nkwupụta UN na ịha nhata nke nwoke na nwanyị bụ nnukwu ọrụ ikpeazụ nke narị afọ nke 20 .	1995_O -_O Nnọkọ_O Ụwa_O nke_O Anọ_O Maka_O Ndị_O Inyom_O ,_O nzukọ_O UN_B-ORG kasị_O ukwuu_O n'_O akụkọ_O ihe_O mere_O eme_O ,_O malitere_O n'_O Ụlọ_B-LOC Nzukọ_I-LOC Ukwu_I-LOC nke_I-LOC Ndị_I-LOC Mmadụ_I-LOC nke_O China_B-LOC na_O nkwupụta_O UN_B-ORG na_O ịha_O nhata_O nke_O nwoke_O na_O nwanyị_O bụ_O nnukwu_O ọrụ_O ikpeazụ_O nke_O narị_O afọ_O nke_O 20_O ._O	ibo
UK na-ebelata oke mkpọtụ maka ọdụ ụgbọelu atọ dị na London .	UK_B-LOC na-ebelata_O oke_O mkpọtụ_O maka_O ọdụ_O ụgbọelu_O atọ_O dị_O na_O London_B-LOC ._O	ibo
LONDON 1996-08-28 Mmekọahụ	LONDON_B-LOC 1996-08-28_O Mmekọahụ_O	ibo
Gọọmentị Britain wedara oke mkpọtụ na ọdụ ụgbọelu Heathrow , Gatwick na Stansted nke London na Wednesde ma kwupụta na ọ ga-eme mgbalị dị ukwuu n 'ịchọpụta na ịkwụ ndị dara iwu ụgwọ .	Gọọmentị_O Britain_O wedara_O oke_O mkpọtụ_O na_O ọdụ_O ụgbọelu_O Heathrow_B-LOC ,_O Gatwick_B-LOC na_O Stansted_B-LOC nke_O London_B-LOC na_O Wednesde_O ma_O kwupụta_O na_O ọ_O ga-eme_O mgbalị_O dị_O ukwuu_O n_O 'ịchọpụta_O na_O ịkwụ_O ndị_O dara_O iwu_O ụgwọ_O ._O	ibo
A na - ebelata ihe mgbochi ndị ahụ , bụ ́ ndị malitere ịdị irè na January 1 , 1997 , ruo ókè o kwere mee ma ka na - eme ihe kwekọrọ ná nkwekọrịta mba nile , ka ọnụ na - ekwuchitere Ngalaba Na - ahụ Maka Ụgbọ njem kwuru .	A_O na_O -_O ebelata_O ihe_O mgbochi_O ndị_O ahụ_O ,_O bụ_O ́_O ndị_O malitere_O ịdị_O irè_O na_O January_O 1_O ,_O 1997_O ,_O ruo_O ókè_O o_O kwere_O mee_O ma_O ka_O na_O -_O eme_O ihe_O kwekọrọ_O ná_O nkwekọrịta_O mba_O nile_O ,_O ka_O ọnụ_O na_O -_O ekwuchitere_O Ngalaba_B-ORG Na_I-ORG -_I-ORG ahụ_I-ORG Maka_I-ORG Ụgbọ_I-ORG njem_I-ORG kwuru_O ._O	ibo
A na-ebelata ọkwa oke mkpọtụ n 'ehihie site na decibel atọ ruo 94 , ebe a na-ebelata ọkwa mkpọtụ abalị site na decibel abụọ ruo 87 .	A_O na-ebelata_O ọkwa_O oke_O mkpọtụ_O n_O 'ehihie_O site_O na_O decibel_O atọ_O ruo_O 94_O ,_O ebe_O a_O na-ebelata_O ọkwa_O mkpọtụ_O abalị_O site_O na_O decibel_O abụọ_O ruo_O 87_O ._O	ibo
" Ọ bụ obere mbelata nke mkpọtụ karịa ka ndị obodo ahụ chọrọ .	"_O Ọ_O bụ_O obere_O mbelata_O nke_O mkpọtụ_O karịa_O ka_O ndị_O obodo_O ahụ_O chọrọ_O ._O	ibo
Ka o sina dị , enwere m afọ ojuju na uru ndị a ga-erite ga-aba uru , " ka Lord Goschen , bụ ́ minista na-ahụ maka ụgbọelu , kwuru n 'otu nkwupụta .	Ka_O o_O sina_O dị_O ,_O enwere_O m_O afọ_O ojuju_O na_O uru_O ndị_O a_O ga-erite_O ga-aba_O uru_O ,_O "_O ka_O Lord_O Goschen_B-PER ,_O bụ_O ́_O minista_O na-ahụ_O maka_O ụgbọelu_O ,_O kwuru_O n_O 'otu_O nkwupụta_O ._O	ibo
Mịnịstrị ahụ kwuru na ha kwenyere na enwere ike iji ụgbọelu ndị dị ugbu a mezuo iwu ọhụrụ ahụ . "	Mịnịstrị_O ahụ_O kwuru_O na_O ha_O kwenyere_O na_O enwere_O ike_O iji_O ụgbọelu_O ndị_O dị_O ugbu_O a_O mezuo_O iwu_O ọhụrụ_O ahụ_O ._O "_O	ibo
A pụrụ iji ụzọ ndị dị jụụ na - efe ha , " ka ọnụ na - ekwuru ya kwuru .	A_O pụrụ_O iji_O ụzọ_O ndị_O dị_O jụụ_O na_O -_O efe_O ha_O ,_O "_O ka_O ọnụ_O na_O -_O ekwuru_O ya_O kwuru_O ._O	ibo
Mbelata nke ọkwa mkpọtụ bụ otu ihe ahụ a tụrụ aro ya n 'akwụkwọ ndụmọdụ nke e bipụtara n 'October 1995 .	Mbelata_O nke_O ọkwa_O mkpọtụ_O bụ_O otu_O ihe_O ahụ_O a_O tụrụ_O aro_O ya_O n_O 'akwụkwọ_O ndụmọdụ_O nke_O e_O bipụtara_O n_O 'October_O 1995_O ._O	ibo
A nọwo na - eme mkpọtụ ndị a na - eme n " ọdụ ụgbọelu Heathrow , bụ ́ otu n 'ime ọdụ ụgbọelu ndị kasị ekwo ekwo n " ụwa , kemgbe 1959 nakwa na Gatwick kemgbe 1968 .	A_O nọwo_O na_O -_O eme_O mkpọtụ_O ndị_O a_O na_O -_O eme_O n_O "_O ọdụ_O ụgbọelu_O Heathrow_B-LOC ,_O bụ_O ́_O otu_O n_O 'ime_O ọdụ_O ụgbọelu_O ndị_O kasị_O ekwo_O ekwo_O n_O "_O ụwa_O ,_O kemgbe_O 1959_O nakwa_O na_O Gatwick_B-LOC kemgbe_O 1968_O ._O	ibo
A ga-amụba ọnụ ọgụgụ ndị na-ekiri ihe na-emenụ , a ga-edozikwa ụfọdụ n 'ime ha iji chọpụta ụgbọelu ndị na-eme mkpọtụ .	A_O ga-amụba_O ọnụ_O ọgụgụ_O ndị_O na-ekiri_O ihe_O na-emenụ_O ,_O a_O ga-edozikwa_O ụfọdụ_O n_O 'ime_O ha_O iji_O chọpụta_O ụgbọelu_O ndị_O na-eme_O mkpọtụ_O ._O	ibo
-- Ụlọ akụkọ London + 44 171 542 7717	--_O Ụlọ_B-ORG akụkọ_I-ORG London_I-ORG +_O 44_O 171_O 542_O 7717_O	ibo
Tenis - Philippoussis meriri Woodforde na US Open .	Tenis_O -_O Philippoussis_B-PER meriri_O Woodforde_B-PER na_O US_O Open_O ._O	ibo
Mark Philippoussis meriri onye Australia ibe ya bụ Mark Woodforde 6-7 ( 6-8 ) 6-3 6-3 6-3 na agba nke mbụ n 'asọmpi US Open n 'ụbọchị Tuzde .	Mark_B-PER Philippoussis_I-PER meriri_O onye_O Australia_O ibe_O ya_O bụ_O Mark_B-PER Woodforde_I-PER 6-7_O (_O 6-8_O )_O 6-3_O 6-3_O 6-3_O na_O agba_O nke_O mbụ_O n_O 'asọmpi_O US_O Open_O n_O 'ụbọchị_O Tuzde_O ._O	ibo
Ndị otu ha abụọ n' Iko Davis zutere onwe ha n' izuụka gara aga mgbe ha merisịrị n' asọmpi ndị nwoke .	Ndị_O otu_O ha_O abụọ_O n'_O Iko_O Davis_O zutere_O onwe_O ha_O n'_O izuụka_O gara_O aga_O mgbe_O ha_O merisịrị_O n'_O asọmpi_O ndị_O nwoke_O ._O	ibo
Philippoussis nọ n 'ụzọ maka asọmpi nke atọ ya na onye nke mbụ n 'ụwa bụ Pete Sampras nke United States , onye o meriri n 'asọmpi Australian Open n 'ọnwa Jenụwarị gara aga .	Philippoussis_B-PER nọ_O n_O 'ụzọ_O maka_O asọmpi_O nke_O atọ_O ya_O na_O onye_O nke_O mbụ_O n_O 'ụwa_O bụ_O Pete_B-PER Sampras_I-PER nke_O United_B-LOC States_I-LOC ,_O onye_O o_O meriri_O n_O 'asọmpi_O Australian_O Open_O n_O 'ọnwa_O Jenụwarị_O gara_O aga_O ._O	ibo
-- Ụlọ Akụkọ Sydney 61-2 9373-1800	--_O Ụlọ_B-ORG Akụkọ_I-ORG Sydney_I-ORG 61-2_O 9373-1800_O	ibo
Rugby Union-England enyela ohere ikpeazụ ịnọ na Five Nations .	Rugby_O Union-England_O enyela_O ohere_O ikpeazụ_O ịnọ_O na_O Five_O Nations_O ._O	ibo
LONDON 1996-08-28 Mmekọahụ	LONDON_B-LOC 1996-08-28_O Mmekọahụ_O	ibo
E nyela ndị England ohere ikpeazụ iji nọgide n 'asọmpi mba ise ahụ n 'agbanyeghị na ha na ụlọ ọrụ telivishọn bụ ́ Sky nke Rupert Murdoch nwere nkwekọrịta nanị maka telivishọn .	E_O nyela_O ndị_O England_B-LOC ohere_O ikpeazụ_O iji_O nọgide_O n_O 'asọmpi_O mba_O ise_O ahụ_O n_O 'agbanyeghị_O na_O ha_O na_O ụlọ_O ọrụ_O telivishọn_O bụ_O ́_O Sky_B-ORG nke_O Rupert_B-PER Murdoch_I-PER nwere_O nkwekọrịta_O nanị_O maka_O telivishọn_O ._O	ibo
N 'nkwupụta ha wepụtara n' ụbọchị Wenezde , Kọmitii na-ahụ maka mgbasa ozi nke mba anọ ahụ kwuru na ha ekpebiela ụbọchị a ga-eme asọmpi nke ga-agụnye mba Scotland , Wales , Ireland na France n' afọ na-abịa abịa .	N_O 'nkwupụta_O ha_O wepụtara_O n'_O ụbọchị_O Wenezde_O ,_O Kọmitii_B-ORG na-ahụ_I-ORG maka_I-ORG mgbasa_I-ORG ozi_I-ORG nke_I-ORG mba_I-ORG anọ_I-ORG ahụ_O kwuru_O na_O ha_O ekpebiela_O ụbọchị_O a_O ga-eme_O asọmpi_O nke_O ga-agụnye_O mba_O Scotland_B-LOC ,_O Wales_B-LOC ,_O Ireland_B-LOC na_O France_B-LOC n'_O afọ_O na-abịa_O abịa_O ._O	ibo
" N 'agbata ugbu a na mgbe ahụ , mkparịta ụka ga-ewere ọnọdụ n 'otu mgbalị ikpeazụ iji mee ka Rugby Football Union kweta ịzọpụta asọmpi Mba Ise ahụ n 'ụdị ya ugbu a , " ka nkwupụta ahụ kwuru .	"_O N_O 'agbata_O ugbu_O a_O na_O mgbe_O ahụ_O ,_O mkparịta_O ụka_O ga-ewere_O ọnọdụ_O n_O 'otu_O mgbalị_O ikpeazụ_O iji_O mee_O ka_O Rugby_B-ORG Football_I-ORG Union_I-ORG kweta_O ịzọpụta_O asọmpi_O Mba_O Ise_O ahụ_O n_O 'ụdị_O ya_O ugbu_O a_O ,_O "_O ka_O nkwupụta_O ahụ_O kwuru_O ._O	ibo
Enweghị nkọwa ndị ọzọ ozugbo .	Enweghị_O nkọwa_O ndị_O ọzọ_O ozugbo_O ._O	ibo
Nkwekọrịta dị ugbu a na British Broadcasting Corporation bụ nke e kewara n 'etiti mba anọ ahụ ebe France nwere nkwekọrịta telivishọn nke ha .	Nkwekọrịta_O dị_O ugbu_O a_O na_O British_B-ORG Broadcasting_I-ORG Corporation_I-ORG bụ_O nke_O e_O kewara_O n_O 'etiti_O mba_O anọ_O ahụ_O ebe_O France_B-LOC nwere_O nkwekọrịta_O telivishọn_O nke_O ha_O ._O	ibo
N " ọnwa gara aga , onyeisi kọmitii mba ise ahụ bụ Tom Kiernan kwuru na a ga- achụpụ mba England n " asọmpi ahụ " ọ gwụla ma ọnọdụ ọ ̀ gbanwere n " oge na- adịghị anya . "	N_O "_O ọnwa_O gara_O aga_O ,_O onyeisi_O kọmitii_O mba_O ise_O ahụ_O bụ_O Tom_B-PER Kiernan_I-PER kwuru_O na_O a_O ga-_O achụpụ_O mba_O England_B-LOC n_O "_O asọmpi_O ahụ_O "_O ọ_O gwụla_O ma_O ọnọdụ_O ọ_O ̀_O gbanwere_O n_O "_O oge_O na-_O adịghị_O anya_O ._O "_O	ibo
Cricket - NZ na-enwe oge siri ike n 'ụlọ na mba ofesi .	Cricket_O -_O NZ_B-LOC na-enwe_O oge_O siri_O ike_O n_O 'ụlọ_O na_O mba_O ofesi_O ._O	ibo
WELLINGTON 1996-08-28 Mmekọahụ	WELLINGTON_B-LOC 1996-08-28_O Mmekọahụ_O	ibo
New Zealand Cricket kwuru na ndị Sri Lanka ga-egwu ule na Hamilton na Wellington na otu ụbọchị na Auckland , Christchurch na Dunedin , na-esochi njem nke England .	New_B-LOC Zealand_I-LOC Cricket_O kwuru_O na_O ndị_O Sri_O Lanka_O ga-egwu_O ule_O na_O Hamilton_B-LOC na_O Wellington_B-LOC na_O otu_O ụbọchị_O na_O Auckland_B-LOC ,_O Christchurch_B-LOC na_O Dunedin_B-LOC ,_O na-esochi_O njem_O nke_O England_B-LOC ._O	ibo
New Zealand ga-ezute Sri Lanka na Pakistan n 'ọnwa Nọvemba nke afọ a n 'asọmpi otu ụbọchị na Sharjah .	New_B-LOC Zealand_I-LOC ga-ezute_O Sri_B-LOC Lanka_I-LOC na_O Pakistan_B-LOC n_O 'ọnwa_O Nọvemba_O nke_O afọ_O a_O n_O 'asọmpi_O otu_O ụbọchị_O na_O Sharjah_B-LOC ._O	ibo
Ndị otu ahụ ga-aga njem njem na Pakistan , na-egwu ule abụọ na otu ụbọchị atọ .	Ndị_O otu_O ahụ_O ga-aga_O njem_O njem_O na_O Pakistan_B-LOC ,_O na-egwu_O ule_O abụọ_O na_O otu_O ụbọchị_O atọ_O ._O	ibo
Football - Burundi disqualification si African Cup kwupụtara .	Football_O -_O Burundi_B-LOC disqualification_O si_O African_O Cup_O kwupụtara_O ._O	ibo
CAIRO 1996-08-28 Nkọwapụta	CAIRO_B-LOC 1996-08-28_O Nkọwapụta_O	ibo
Njikọ bọọlụ Afrịka ( CAF ) n' ụbọchị Wenezde kwuputara na a chụọla Burundi n' asọmpi Iko Mba Afrịka n' ihi na ha enweghị ike ịga bọọlụ asọmpi ha na mba Central African Republic ga- agba .	Njikọ_B-LOC bọọlụ_I-LOC Afrịka_I-LOC (_O CAF_B-ORG )_O n'_O ụbọchị_O Wenezde_O kwuputara_O na_O a_O chụọla_O Burundi_B-LOC n'_O asọmpi_O Iko_O Mba_O Afrịka_O n'_O ihi_O na_O ha_O enweghị_O ike_O ịga_O bọọlụ_O asọmpi_O ha_O na_O mba_O Central_B-LOC African_I-LOC Republic_I-LOC ga-_O agba_O ._O	ibo
Ndị otu Burundi enweghị ike ịhapụ mba ha nke nwere nsogbu maka asọmpi nke mbụ na Bangui na mbido ọnwa a n 'ihi mmachibido iwu ikuku nke etinyere na nso nso a nke iwu mba ụwa na-akwado .	Ndị_O otu_O Burundi_B-LOC enweghị_O ike_O ịhapụ_O mba_O ha_O nke_O nwere_O nsogbu_O maka_O asọmpi_O nke_O mbụ_O na_O Bangui_B-LOC na_O mbido_O ọnwa_O a_O n_O 'ihi_O mmachibido_O iwu_O ikuku_O nke_O etinyere_O na_O nso_O nso_O a_O nke_O iwu_O mba_O ụwa_O na-akwado_O ._O	ibo
Mba Central African Republic ga- eso Guinea , Sierra Leone na Tunisia n " agba nke anọ .	Mba_O Central_B-LOC African_I-LOC Republic_I-LOC ga-_O eso_O Guinea_B-LOC ,_O Sierra_B-LOC Leone_I-LOC na_O Tunisia_B-LOC n_O "_O agba_O nke_O anọ_O ._O	ibo
" Mgbe anyị nyochachara ihe ndekọ nke egwuregwu Burundi-Central Africa , anyị kpebiri ...	"_O Mgbe_O anyị_O nyochachara_O ihe_O ndekọ_O nke_O egwuregwu_O Burundi-Central_O Africa_O ,_O anyị_O kpebiri_O ..._O	ibo
iji chụpụ ndị otu mba Burundi n 'asọmpi Iko Mba Afrịka nke 21 ...	iji_O chụpụ_O ndị_O otu_O mba_O Burundi_B-LOC n_O 'asọmpi_O Iko_O Mba_O Afrịka_O nke_O 21_O ..._O	ibo
n 'ihi na ndị otu a anọghị na egwuregwu ahụ , " CAF kwuru na nkwupụta .	n_O 'ihi_O na_O ndị_O otu_O a_O anọghị_O na_O egwuregwu_O ahụ_O ,_O "_O CAF_B-ORG kwuru_O na_O nkwupụta_O ._O	ibo
Cricket - India 226-5 na 50 overs v Sri Lanka .	Cricket_O -_O India_B-LOC 226-5_O na_O 50_O overs_O v_O Sri_B-LOC Lanka_I-LOC ._O	ibo
COLOMBO 1996-08-28 Nkọwapụta	COLOMBO_B-LOC 1996-08-28_O Nkọwapụta_O	ibo
India gbara ọkpụ goolu 226 maka ọkpụ goolu ise n 'ime ọkpụ goolu 50 ha gbara megide Sri Lanka n 'asọmpi nke abụọ nke Singer World Series na Wednesday .	India_B-LOC gbara_O ọkpụ_O goolu_O 226_O maka_O ọkpụ_O goolu_O ise_O n_O 'ime_O ọkpụ_O goolu_O 50_O ha_O gbara_O megide_O Sri_B-LOC Lanka_I-LOC n_O 'asọmpi_O nke_O abụọ_O nke_O Singer_O World_O Series_O na_O Wednesday_O ._O	ibo
Canada na-eme ngwa ngwa maka ndị China na-achọ ebe mgbaba - akụkọ .	Canada_B-LOC na-eme_O ngwa_O ngwa_O maka_O ndị_O China_O na-achọ_O ebe_O mgbaba_O -_O akụkọ_O ._O	ibo
VANCOUVER , British Columbia 1996 - 28 August	VANCOUVER_B-LOC ,_O British_B-LOC Columbia_I-LOC 1996_O -_O 28_O August_O	ibo
Canada na-agba ọsọ ngwa ngwa mbata na ọpụpụ site na ndị na-emegide ndị China na Hong Kong tupu ndị Britain na-alaghachi na nchịkwa nke China n 'afọ ọzọ , Vancouver Sun kọrọ na Wednesday .	Canada_B-LOC na-agba_O ọsọ_O ngwa_O ngwa_O mbata_O na_O ọpụpụ_O site_O na_O ndị_O na-emegide_O ndị_O China_O na_O Hong_B-LOC Kong_I-LOC tupu_O ndị_O Britain_O na-alaghachi_O na_O nchịkwa_O nke_O China_B-LOC n_O 'afọ_O ọzọ_O ,_O Vancouver_B-ORG Sun_I-ORG kọrọ_O na_O Wednesday_O ._O	ibo
Lambert kwuru , sị : " Ọ bụ mmadụ ole na ole n' ime ha ka e bu ụzọ dọọ aka ná ntị banyere otú ikpe ha ga - esi gaa , n' ihi ya , echere m na anyị na - emeso ha ihe n " ụzọ dị mma . "	Lambert_B-PER kwuru_O ,_O sị_O :_O "_O Ọ_O bụ_O mmadụ_O ole_O na_O ole_O n'_O ime_O ha_O ka_O e_O bu_O ụzọ_O dọọ_O aka_O ná_O ntị_O banyere_O otú_O ikpe_O ha_O ga_O -_O esi_O gaa_O ,_O n'_O ihi_O ya_O ,_O echere_O m_O na_O anyị_O na_O -_O emeso_O ha_O ihe_O n_O "_O ụzọ_O dị_O mma_O ._O "_O	ibo
Ọ jụrụ ikwu mmadụ ole a na-atụle maka inweta ebe mgbaba .	Ọ_O jụrụ_O ikwu_O mmadụ_O ole_O a_O na-atụle_O maka_O inweta_O ebe_O mgbaba_O ._O	ibo
Minista na-ahụ maka ihe gbasara mba ofesi na Canada na Ottawa ekwughị ihe ọbụla banyere akụkọ a .	Minista_O na-ahụ_O maka_O ihe_O gbasara_O mba_O ofesi_O na_O Canada_B-LOC na_O Ottawa_B-LOC ekwughị_O ihe_O ọbụla_O banyere_O akụkọ_O a_O ._O	ibo
E kwenyere na ihe dị ka ndị China 80 na - emegide ọchịchị na - ebi n 'ala ọzọ na Hong Kong .	E_O kwenyere_O na_O ihe_O dị_O ka_O ndị_O China_O 80_O na_O -_O emegide_O ọchịchị_O na_O -_O ebi_O n_O 'ala_O ọzọ_O na_O Hong_B-LOC Kong_I-LOC ._O	ibo
Ọdịnihu ha mgbe ala ahụ laghachiri n 'aka ndị China edoghị anya .	Ọdịnihu_O ha_O mgbe_O ala_O ahụ_O laghachiri_O n_O 'aka_O ndị_O China_O edoghị_O anya_O ._O	ibo
Britain weghachiri Hong Kong na China n 'etiti abalị na June 30 , 1997 , mgbe afọ 150 nke ọchịchị ọchịchị gasịrị .	Britain_B-LOC weghachiri_O Hong_B-LOC Kong_I-LOC na_O China_B-LOC n_O 'etiti_O abalị_O na_O June_O 30_O ,_O 1997_O ,_O mgbe_O afọ_O 150_O nke_O ọchịchị_O ọchịchị_O gasịrị_O ._O	ibo
Minista na-ahụ maka ihe gbasara mba ofesi na Canada bụ Lloyd Axworthy kwuru nke a mgbe ya na Gọvanọ Hong Kong zutere .	Minista_O na-ahụ_O maka_O ihe_O gbasara_O mba_O ofesi_O na_O Canada_B-LOC bụ_O Lloyd_B-PER Axworthy_I-PER kwuru_O nke_O a_O mgbe_O ya_O na_O Gọvanọ_O Hong_B-LOC Kong_I-LOC zutere_O ._O	ibo
Chris Patten kwuru n 'ọnwa gara aga na Canada nwere ike inye ndị na-emegide ọchịchị ndị si China gbaga Hong Kong ebe mgbaba .	Chris_B-PER Patten_I-PER kwuru_O n_O 'ọnwa_O gara_O aga_O na_O Canada_B-LOC nwere_O ike_O inye_O ndị_O na-emegide_O ọchịchị_O ndị_O si_O China_B-LOC gbaga_O Hong_B-LOC Kong_I-LOC ebe_O mgbaba_O ._O	ibo
Ndị ọrụ gọọmentị China ekwuola na ndị a nwere ike ha agaghị abụ ndị bi na Hong Kong mgbe niile ebe ọ bụ na ha batara na mpaghara ahụ n 'ụzọ iwu na-akwadoghị mana ha kwukwara na ọnọdụ ha ga-ekpebi site na nchịkwa Hong Kong mpaghara post-1997 .	Ndị_O ọrụ_O gọọmentị_O China_O ekwuola_O na_O ndị_O a_O nwere_O ike_O ha_O agaghị_O abụ_O ndị_O bi_O na_O Hong_B-LOC Kong_I-LOC mgbe_O niile_O ebe_O ọ_O bụ_O na_O ha_O batara_O na_O mpaghara_O ahụ_O n_O 'ụzọ_O iwu_O na-akwadoghị_O mana_O ha_O kwukwara_O na_O ọnọdụ_O ha_O ga-ekpebi_O site_O na_O nchịkwa_O Hong_B-LOC Kong_I-LOC mpaghara_O post-1997_O ._O	ibo
Onye ntaakụkọ Ivorian jidere , rịọrọ ka o kpughee isi mmalite ya .	Onye_O ntaakụkọ_O Ivorian_O jidere_O ,_O rịọrọ_O ka_O o_O kpughee_O isi_O mmalite_O ya_O ._O	ibo
ABIDJAN 1996-08-28 Nkọwapụta	ABIDJAN_B-LOC 1996-08-28_O Nkọwapụta_O	ibo
Otu onye ntaakụkọ si Ivory Coast nọrọ ụbọchị nke atọ n 'ụlọmkpọrọ ụbọchị Wenezde na ndị nyocha na-achọ ka ọ kpughee ebe akwụkwọ gọọmentị e bipụtara n 'akwụkwọ akụkọ ya si , ndị ọrụ ibe ya kwuru .	Otu_O onye_O ntaakụkọ_O si_O Ivory_O Coast_O nọrọ_O ụbọchị_O nke_O atọ_O n_O 'ụlọmkpọrọ_O ụbọchị_O Wenezde_O na_O ndị_O nyocha_O na-achọ_O ka_O ọ_O kpughee_O ebe_O akwụkwọ_O gọọmentị_O e_O bipụtara_O n_O 'akwụkwọ_O akụkọ_O ya_O si_O ,_O ndị_O ọrụ_O ibe_O ya_O kwuru_O ._O	ibo
E jidere Raphael Lapke , onye nduzi mbipụta akwụkwọ akụkọ Ivorian bụ Le Populaire , maka ajụjụ ọnụ na Mọnde maka edemede banyere onye ọka iwu ọha na eze ma bụrụ onye ejidere kemgbe ahụ .	E_O jidere_O Raphael_B-PER Lapke_I-PER ,_O onye_O nduzi_O mbipụta_O akwụkwọ_O akụkọ_O Ivorian_O bụ_O Le_B-ORG Populaire_I-ORG ,_O maka_O ajụjụ_O ọnụ_O na_O Mọnde_O maka_O edemede_O banyere_O onye_O ọka_O iwu_O ọha_O na_O eze_O ma_O bụrụ_O onye_O ejidere_O kemgbe_O ahụ_O ._O	ibo
Ndị ọrụ ibe ya kwuru na ebubo e boro ya bụ izu ohi akwụkwọ gọọmenti . "	Ndị_O ọrụ_O ibe_O ya_O kwuru_O na_O ebubo_O e_O boro_O ya_O bụ_O izu_O ohi_O akwụkwọ_O gọọmenti_O ._O "_O	ibo
A na-ajụ ya ebe o si nweta ozi ya na onye nyere ya akwụkwọ nzuzo a , " otu onye ọrụ ibe ya gwara Reuters .	A_O na-ajụ_O ya_O ebe_O o_O si_O nweta_O ozi_O ya_O na_O onye_O nyere_O ya_O akwụkwọ_O nzuzo_O a_O ,_O "_O otu_O onye_O ọrụ_O ibe_O ya_O gwara_O Reuters_B-ORG ._O	ibo
Ndị ntaakụkọ atọ sitere n 'akwụkwọ akụkọ Ivory Coast bụ La Voie na-anata mkpọrọ afọ abụọ maka ịkparị onyeisiala Henri Konan Bedie .	Ndị_O ntaakụkọ_O atọ_O sitere_O n_O 'akwụkwọ_O akụkọ_O Ivory_O Coast_O bụ_O La_B-ORG Voie_I-ORG na-anata_O mkpọrọ_O afọ_O abụọ_O maka_O ịkparị_O onyeisiala_O Henri_B-PER Konan_I-PER Bedie_I-PER ._O	ibo
